__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATE_CREATED,DT_CHANGED,STOKA_CHANGED,GRUPA,STOKA,CODE,BARCODE,VALUTA_KUP,VALUTA_PROD_ED,VALUTA_PROD_DR,RAZFAS1,RAZFAS2,RELATOR,CENA_KUP,CENA_PROD_ED1,CENA_PROD_DR1,DDS_DEF,PROPS,NOTE,IS_SER_NO,MIN_KOLICH,MAX_KOLICH,WARRANTY,DOSTAW,INTRASTAT,COUNTRY,TEGLO,TREND,FOTO,FOTO2,FOTO3,THUMBNAIL,THUMBNAIL2,THUMBNAIL3,ASSOC,IS_ACTIVE,ACC_TIP,EEO_NO,EEO_TEGLO,WEB_IS_FOTO_CHANGED,CAT_ID,BONUS_ADD,BONUS_SUB,IS_ACTIVE_WEB,IS_ACTIVE_PARENT,IS_ACTIVE_WEB_PARENT,IS_VALID_EAN13,ITEM_ID,DT_CHANGED_FOTO,FOLLOW_NUM,WEB_PRODUCT_NAME,WEB_PRODUCT_NOTE,WEB_PRODUCT_NAME_EN,WEB_PRODUCT_NOTE_EN,WEB_PRODUCT_NAME2,WEB_PRODUCT_NAME2_EN,NOTE2,RAZFAS_STEP,WEB_MIN_KOLICH,KOLICH_STEP,KOLICH_STEP_DOST,NOTE_FG_COLOR,SIZE_X,SIZE_Y,SIZE_Z,WIN_MIN_KOLICH,FISCAL_RISK
1669,12,1,2025-08-06 14:31:20.555,1320962425,2026-06-23 09:40:20.110,Кръстове на резба,Кръст 316L резба 1“,102359,00001328,M,L,L,бр.,,,0.0,0.0,0.0,,|1—кръст|2—1`|,,N,1.0,2.0,,КРИСМЕТАЛ,3,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,58,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1669,14,1,2025-08-06 14:31:20.563,1320962425,2026-06-23 09:40:02.631,Кръстове на резба,Кръст 316L резба 1 1/4`,AB1345,00001329,M,L,L,бр.,,,12.628909465546597,0.0,0.0,,|1—кръст|2—1 1/4`|,,N,1.0,2.0,,КРИСМЕТАЛ,0,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,59,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1669,16,1,2025-08-06 14:31:20.573,1322339555,2026-06-23 09:39:23.241,Капи на резба,Капа 316L резба 1/4“,100502,00001281,M,L,L,бр.,,,0.85,0.0,0.0,,|1—капа|2—1/4`|,,N,1.0,2.0,,КРИСМЕТАЛ,7,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,60,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1669,18,1,2025-08-06 14:31:20.582,1322339490,2026-06-23 09:39:16.914,Капи на резба,Капа 316L резба 1/2“,100504,00001282,M,L,L,бр.,,,0.86,0.0,0.0,,|1—капа|2—1/2`|,,N,1.0,2.0,,КРИСМЕТАЛ,40,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,61,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1669,20,1,2025-08-06 14:31:20.593,1320962425,2026-07-07 08:21:08.406,Крисметал,капа 102664 168.3х2,102664,00001283,M,L,L,бр.,,,16.82661581016755,0.0,0.0,,|1—капа|2—168.3х2|,,P,1.0,2.0,,КРИСМЕТАЛ,10,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,62,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1669,22,1,2025-08-06 14:31:20.601,1322340939,2026-06-23 11:00:42.572,Вътрешна резба,Преход 316L резба вътрешна 150LBS 3/4“х1/4“,105408,00001347,M,L,L,бр.,,,2.79,0.0,0.0,,|1—муфа намалител|2—3/4х1/4|,,N,1.0,2.0,,КРИСМЕТАЛ,66,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,63,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1669,25,1,2025-08-06 14:42:42.635,1320962425,2026-06-16 13:30:08.978,Машини,Винтоверт Makita DHP482,,00000466,M,L,L,бр.,,,0.0,0.0,0.0,,|1—Винтоверт|3—Makita|4—DHP482|5—производствен цех|,,Y,1.0,2.0,,,1,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,254,,0.0,,,,,,,491544R,,,,,0,0.0,0.0,0.0,,N
5466,0,1,2025-08-27 09:56:22.239,1333637273,2026-07-07 08:56:47.787,Ивда Гео,ПП тръба за т. вода Ф63/PN20.,702,,M,L,L,м.,,,10.31787016253969,0.0,0.0,0.0,,ПП тръба за т. вода Ф63/PN20,P,1.0,2.0,,ИВДА-ГЕО,,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1376,0,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5466,2,1,2025-08-27 09:56:22.254,1336436666,2026-08-04 08:48:00.022,1.1.3. Други (Електролизьор),Полиамид,,00000875,M,L,L,бр.,,,994.5,0.0,0.0,0.0,,Полиамид,P,1.0,2.0,,Гумпласт,1,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,1377,0,0.0,,,,,,,AEM10KW,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
5466,3,1,2025-08-27 09:59:45.807,1319035992,2026-06-23 10:47:02.224,1.1.1. Части (Електролизьор),"Уплътнение от експандиран теф. ф397х325х0,5мм",,00001126,M,L,L,бр.,,,9.561123,0.0,0.0,0.0,,,N,0.0,0.0,,ДЕАТРЕЙД БГ ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1378,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5466,5,1,2026-06-18 09:01:15.301,1333252417,2026-07-03 12:35:36.012,3. Метални Елементи,"Профилна тръба ГВ 40х40х1,5",,00002086,M,M,M,м.,,,1.86,0.0,0.0,0.0,,"Цена артикул:1.65 EUR
Цена транспорт: 0.21 EUR",N,0.0,0.0,,НИРСТРОЙ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2360,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
5466,24,1,2025-10-10 10:36:39.171,1318956546,2026-06-23 16:00:50.838,Скоби,Скоба укрепваща с уплътнение 2“,051909,00000996,M,L,L,бр.,,,0.8231799287259118,0.0,0.0,0.0,,,P,1.0,2.0,,КРИСМЕТАЛ,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,1449,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1671,3,1,2026-02-05 07:46:32.239,1318956546,2026-06-16 13:37:14.711,Сензори,Пожароизвестител оптично-димен,HM/PSE 1483766,00001648,M,M,M,бр.,,,42.084,0.0,0.0,0.0,,,P,3.0,20.0,,ЖАР ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2037,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1671,21,1,2026-06-18 09:12:43.935,1333235749,2026-07-10 09:24:20.841,3. Метални Елементи,Винкел ГВ 20/20/3,,00002087,M,M,M,м.,,,0.8,0.0,0.0,0.0,,,N,1.0,2.0,,НИРСТРОЙ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2361,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1671,35,1,2026-02-19 13:46:00.817,1319857731,2026-06-24 15:38:03.961,1. Пречистване на вода,Система за преч. на вода APRO-MCR-100-DI,502996,00001810,M,M,M,бр.,,,3518.0,0.0,0.0,0.0,,"Върви с лампа за пречистване комплект/water sterilizing system 533376

За Полша",N,1.0,20.0,,АКВАФОР БЪЛГАРИЯ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2083,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1671,42,1,2026-02-19 13:50:30.643,1319857755,2026-06-24 15:38:03.961,1. Пречистване на вода,Система за преч. на вода APRO-HP-500-DI,218177,00001811,M,M,M,бр.,,,6230.0,0.0,0.0,0.0,,"Върви с лампа за пречистване комплект/water sterilizing system 533376

За Златна Панега",N,1.0,20.0,,АКВАФОР БЪЛГАРИЯ ООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2084,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1672,1,1,2025-08-06 14:42:43.096,1320962425,2026-06-16 13:30:08.978,Машини,Винтоверт Makita DDf458,,00000465,M,L,L,бр.,,,0.0,0.0,0.0,,|1—Винтоверт|3—Makita|4—DDf458|5—производствен цех|,,Y,1.0,2.0,,,1,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,255,,0.0,,,,,,,0395523Y,,,,,0,0.0,0.0,0.0,,N
1672,5,1,2025-08-06 14:31:20.894,1322342586,2026-06-23 11:11:01.444,Фитинги - Щуцер на резба,"Връзка ъглова 1500 15/12,5“х1/2“",1500,00001752,M,L,L,бр.,,,2.04,0.0,0.0,,"|1—ъглова връзка|2—15/12,5х1/2|",,N,1.0,2.0,,,27,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,94,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1672,7,1,2025-08-06 14:31:20.901,1320962425,2026-06-23 11:10:53.382,Фитинги - Щуцер на резба,Връзка ъглова 1500  8/6“х1/4“,X1500,00001753,M,L,L,бр.,,,1.5338756435886554,0.0,0.0,,|1—ъглова връзка|2—8/6х1/4|,,N,1.0,2.0,,,56,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,95,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1672,8,1,2026-05-13 10:06:16.522,1330352547,2026-06-16 13:37:14.711,Кабелни Канали,Ъгъл покачващ за каб. скара 60х402мм,RSD 60.400,00002014,M,M,M,бр.,,,42.96,,,0.0,,,N,1.0,2.0,,НИДАКС БЪЛГАРИЯ  ЕООД,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,2288,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1672,9,1,2025-08-06 14:31:20.910,1320962425,2026-06-23 11:10:09.916,Фитинги - Щуцер на резба,Връзка права 1510 8/6“х1/4“,1510,00001391,M,L,L,бр.,,,0.0,0.0,0.0,,|1—права връзка|2—8/6х1/4|,,N,1.0,2.0,,,112,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,96,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1672,11,1,2025-08-06 14:31:20.918,1320962425,2026-06-23 11:10:24.306,Фитинги - Щуцер на резба,Връзка права 1511 8/6“х1/8“,1511,00001393,M,L,L,бр.,,,0.0,0.0,0.0,0.0,|1—права връзка|2—8/6х1/8|,,N,1.0,2.0,,,8,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,97,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
1672,13,1,2025-08-06 14:31:20.926,1320962425,2026-06-23 11:10:16.713,Фитинги - Щуцер на резба,Връзка права 1511 8/6“х1/4“,1511,00001392,M,L,L,бр.,,,0.0,0.0,0.0,0.0,|1—права връзка|2—8/6х1/4|,,N,1.0,2.0,,,29,,0.0,1.5,,,,,,,0,Y,0,,0.0,,0,0.0,0.0,Y,Y,Y,N,98,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,N
1672,15,1,2025-08-06 14:31:20.943,1330352212,2026-06-23 13:27:42.191,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,4630 02 220V,00001684,M,L,L,бр.,,,60.36,0.0,0.0,,|1—сферичен кран мини|2—1/4`|,,N,1.0,2.0,,GENEBRE,,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,99,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1672,17,1,2025-08-06 14:31:20.955,1320962425,2026-06-23 11:08:58.708,Фитинги - Щуцер на резба,Тройник 8мм,7540 8,00001456,M,L,L,бр.,,,0.0,0.0,0.0,,|1—тройник|2—8 мм.|,,N,1.0,2.0,,,4,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,100,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1672,19,1,2025-08-06 14:31:20.962,1320962425,2026-06-24 10:52:33.357,Други (Електроника),"Щекер със светлодиод 124-703 230 V, AC/DC",124-703,00001751,M,L,L,бр.,,,0.0,0.0,0.0,,"|1—щекер със светлодиод|2—230 V, AC/DC|",,N,1.0,2.0,,,2,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,101,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1672,21,1,2025-08-06 14:31:20.968,1319632182,2026-06-24 10:52:27.457,Други (Електроника),Щекер  (LD),124-800 (LD),00001750,M,L,L,бр.,,,1.649,0.0,0.0,,|1—щекер|2—без опаковка|,,N,1.0,2.0,,ЛД ООД,11,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,102,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1672,24,1,2025-08-06 14:42:59.215,1320962425,2026-06-16 13:30:08.978,Машини,Винтоверт Makita DDF482,,00000464,M,L,L,бр.,,,0.0,0.0,0.0,,|1—Винтоверт|3—Makita|4—DDF482|5—производствен цех|,,Y,1.0,2.0,,,1,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,256,,0.0,,,,,,,725801R,,,,,0,0.0,0.0,0.0,,N
1673,0,1,2025-08-06 14:31:20.984,1320962425,2026-06-24 10:45:53.353,"Прекъсвачи, Предпазители",Прекъсвач (C43),C43/3,00001399,M,L,L,бр.,,,0.0,0.0,0.0,,|1—прекъсвач|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,2,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,104,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,2,1,2025-08-06 14:31:20.991,1319558877,2026-06-24 10:45:53.353,"Прекъсвачи, Предпазители",Прекъсвач мин. AMPARO 6kA C 10А 1P,AM617110,00001403,M,L,L,бр.,,,1.79,0.0,0.0,,|1—прекъсвач|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,2,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,105,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,4,1,2025-08-06 14:31:20.998,1317059269,2026-06-24 10:45:53.353,"Прекъсвачи, Предпазители",Прекъсвач (С10/3),D10/3,00001404,M,L,L,бр.,,,8.69193,0.0,0.0,,|1—прекъсвач|,,P,1.0,2.0,,ШРАК ТЕХНИК ЕООД,2,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,106,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,6,1,2025-08-06 14:31:21.004,1320962425,2026-06-24 10:45:53.353,"Прекъсвачи, Предпазители",Прекъсвач (C63/3),C63/3,00001401,M,L,L,бр.,,,0.0,0.0,0.0,,|1—прекъсвач|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,4,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,107,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,8,1,2025-08-06 14:31:21.019,1319638955,2026-06-24 10:45:53.353,"Прекъсвачи, Предпазители",Прекъсвач (C20/3),C20/3,00001398,M,L,L,бр.,,,0.0,0.0,0.0,,|1—прекъсвач|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,3,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,108,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,10,1,2025-08-06 14:31:21.027,1320962425,2026-06-24 10:45:53.353,"Прекъсвачи, Предпазители",Прекъсвач (C40/3),C40/3,00001400,M,L,L,бр.,,,0.0,0.0,0.0,,|1—прекъсвач|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,4,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,109,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,12,1,2025-08-06 14:31:21.036,1319638997,2026-06-24 10:45:53.353,"Прекъсвачи, Предпазители","Прекъсвач (MCB 10kA,  D10/3)",D10/3,00001402,M,L,L,бр.,,,10.49,0.0,0.0,,|1—прекъсвач|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,1,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,110,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,14,1,2025-08-06 14:31:21.048,1320962425,2026-06-16 13:30:08.978,Релета,Времереле 24-240V AC/DC 1CO 8А/250V,ZR5E0011,00001662,M,L,L,бр.,,,27.016663002408187,0.0,0.0,,|1—реле за време - механично|2—8А|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,1,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,111,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,16,1,2025-08-06 14:31:21.056,1318864188,2026-06-17 14:08:41.851,Релета,Реле мини тип PT 14 пина 4CO 24VDC 6A,PT570024,00001663,M,L,L,бр.,,,2.96,0.0,0.0,,|1—реле с цокъл|2—6A/24V|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,4,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,112,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,18,1,2025-08-06 14:31:21.074,1320962425,2026-06-16 13:36:15.310,Релета,Цокъл за реле PT 14 пина с лог.подр. 6A,PT78742,00001495,M,L,L,бр.,,,0.0,0.0,0.0,,|1—цокъл за PT реле|2—6A/250V AC|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,5,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,113,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,20,1,2025-08-06 14:31:21.083,1319639068,2026-06-16 13:30:08.978,Релета,Цокъл за реле (PT YP 6A/250V AC),YPT78704,00001496,M,L,L,бр.,,,3.492111,0.0,0.0,,|1—цокъл за PT реле|2—6A/250V AC|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,4,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,114,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,22,1,2025-08-06 14:31:21.097,1320962425,2026-06-24 10:52:19.866,Други (Електроника),Трансформатор токов CT50/5A,MG952005-A,00001693,M,L,L,бр.,,,0.0,0.0,0.0,,|1—токов трансформатор|2—CT50/5A|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,2,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,115,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1673,24,1,2025-08-06 14:31:21.113,1320962425,2026-06-16 13:30:08.978,Контактори,"Контактор 11kW/25A, AC-3, 1NC, 230V AC размер 1",LTD12523,00001323,M,L,L,бр.,,,0.0,0.0,0.0,,|1—контактор|2—11KW|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,6,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,116,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,0,1,2025-08-06 14:31:21.122,1320962425,2026-06-16 13:30:08.978,Контактори,"Контактор 22kW/50A, AC-3, 230V AC размер 2",LTD25033,00001324,M,L,L,бр.,,,0.0,0.0,0.0,,|1—контактор|2—22KW|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,2,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,117,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,2,1,2025-08-06 14:31:21.135,1320962425,2026-06-16 13:30:08.978,Контактори,"Контактор 4kW/9A, AC-3, 1NO, 230V AC размер 0",LTD00913,00001322,M,L,L,бр.,,,0.0,0.0,0.0,,|1—контактор|2—4KW|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,2,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,118,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,4,1,2025-08-06 14:31:21.147,1320962425,2026-06-24 10:45:53.353,"Прекъсвачи, Предпазители",Предпазител B-FA/24,B-FA/24,00001395,M,L,L,бр.,,,0.0,0.0,0.0,,|1—предпазители|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,19,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,119,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,6,1,2025-08-06 14:31:21.160,1320962425,2026-06-24 10:45:53.353,"Прекъсвачи, Предпазители",Предпазител LQA01230 16А,LQA01230,00001396,M,L,L,бр.,,,0.0,0.0,0.0,,|1—предпазители|2—16А|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,8,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,120,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,8,1,2025-08-06 14:31:21.168,1332345268,2026-06-24 10:52:00.338,Други (Електроника),Диференциалнотокова защита XKR6 40А,,00001274,M,L,L,бр.,,,0.0,0.0,0.0,,|1—диференциалнотокова защита|2—40А|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,1,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,121,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,10,1,2025-08-06 14:31:21.177,1320962426,2026-06-24 10:43:14.975,Захранвания,Захранване за DIN шина MDR-100-24 24V/4A,MDR-100-24,00001276,M,L,L,бр.,,,0.0,0.0,0.0,,|1—захранване за DIN шина|2—24V/4A|,,N,1.0,2.0,,ШРАК ТЕХНИК ЕООД,2,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,122,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,12,1,2025-08-06 14:31:21.184,1316433400,2026-06-16 14:15:44.068,Унител,захранване за DIN шина SDR-120-24 24V/5A,2080,00001278,M,L,L,бр.,,,44.87,0.0,0.0,,|1—захранване за DIN шина|2—24V/5A|,,P,1.0,2.0,,УНИТЕЛ ЕООД,3,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,123,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,13,1,2025-08-06 14:42:59.228,1320962426,2026-06-16 13:30:08.978,Машини,Гайковерт Makita DTW285,,00000494,M,L,L,бр.,,,0.0,0.0,0.0,,|1—Гайковерт|3—Makita|4—DTW285|5—производствен цех|,,Y,1.0,2.0,,,1,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,257,,0.0,,,,,,,0503327Y,,,,,0,0.0,0.0,0.0,,N
1675,15,1,2025-08-06 14:31:21.212,1319051954,2026-06-24 14:44:29.667,Кабели - Сензори,Кабел PUR М12 конектор 2м,EVC004,00000336,M,L,L,бр.,,,0.0,0.0,0.0,,"|1—PUR кабел, М12 конектор|2—2 м.|",,N,1.0,2.0,,,52,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,125,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,17,1,2025-08-06 14:31:21.219,1322064385,2026-07-24 08:14:28.622,Кабели - Сензори,Кабел PUR М12 конектор 10м,EVC006,00000337,M,L,L,бр.,,,22.0,0.0,0.0,,"|1—PUR кабел, М12 конектор|2—10 м.|",,N,1.0,2.0,,,44,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,126,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,19,1,2025-08-06 14:31:21.232,1320962426,2026-06-24 14:44:21.028,Кабели - Сензори,Кабел PUR М12 конектор 12м,EVC520,00000339,M,L,L,бр.,,,0.0,0.0,0.0,,"|1—PUR кабел, М12 конектор|2—12 м.|",,N,1.0,2.0,,,1,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,127,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1675,21,1,2025-08-06 14:31:21.240,1320962426,2026-06-24 14:44:25.245,Кабели - Сензори,Кабел PUR М12 конектор 15м,EVC086,00000338,M,L,L,бр.,,,27.901197956877642,54.57,54.57,,"|1—PUR кабел, М12 конектор|2—15 м.|",,N,1.0,2.0,,ИФМ ЕЛЕКТРОНИК ЕООД,16,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,128,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1676,0,1,2025-08-06 14:31:21.254,1322755980,2026-06-24 10:48:31.640,Други (Електроника),Бобина прав ток 12W,OD UDA12024CS,00001390,M,L,L,бр.,,,12.69,0.0,0.0,,|1—прав ток|2—12W|,,P,1.0,2.0,,ЛД ООД,7,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,130,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1676,1,1,2025-08-06 14:42:59.253,1320962426,2026-06-16 13:30:08.978,Машини,Флекс Bosch GWS750,,00001147,M,L,L,бр.,,,0.0,0.0,0.0,,|1—Флекс|3—Bosch|4—GWS750|5—производствен цех|,,Y,1.0,2.0,,,1,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,258,,0.0,,,,,,,124088157,,,,,0,0.0,0.0,0.0,,N
1676,3,1,2025-08-06 14:31:21.279,1331636296,2026-06-23 13:27:22.772,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN15,VP703000 1/2`,00001325,M,L,L,бр.,,,56.5,0.0,0.0,,|1—кран за задвижка|2—1/2 - DN15|,,P,1.0,2.0,,ЛД ООД,13,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,132,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
1676,5,1,2025-08-06 14:31:21.288,1322359419,2026-06-23 13:27:22.660,2.5.3. Кранове на резба,Кран сфер. на рез. 316L PN64 DN25,VP703000 1`,00001326,M,L,L,бр.,,,56.5,0.0,0.0,,|1—кран за задвижка|2—1` - DN25|,,P,1.0,2.0,,,4,,,1.5,,,,,,,,Y,0,,0.0,,,0.0,0.0,Y,Y,Y,N,133,,0.0,,,,,,,,,,,,0,0.0,0.0,0.0,,N
