__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,POS,IS_FACTUR,SKLAD_1,SKLAD_2,GRUPA,STOKA,SER_NO,KOLICH,KOLICH2,KOLICH_2S,KOLICH2_2S,KOLICH_CHECK,DDS,CENA,VALUTA,DISCOUNT,KONSIGNACIA,KB_ID,CENA_LIST,CENA_LIST_TYPE,ENDDATE,WARRANTY,KUP_CENA,KUP_VALUTA,NOTE,NOTE2,T_DATETIME,T_NUM,CD_SELL_KOLICH,PROPS_ROW,CENA_DR_1,CENA_DR_2,VALUTA_DR_1,VALUTA_DR_2,WMS_KOLICH,WMS_KOLICH_2S
6384,18,3,42282840,175,175,Y,Склад,0. СКЛАД - ОСНОВЕН,Кабелни Канали,Фуния за кабелна скара напречна 60х150mm,47571/151025/10,4.0,0.0,4.0,0.0,0.0,0.0,153.223388,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,38.305847,M,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
6393,0,3,42282840,176,176,Y,Склад,0. СКЛАД - ОСНОВЕН,Кабелни Канали,Фуния за кабелна скара напречна 60х200mm,47571/151025/9,6.0,0.0,6.0,0.0,0.0,0.0,234.590076,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,39.098346,M,,,0,0,0.0,,0.0,0.0,L,L,6.0,6.0
6393,1,3,42282840,177,177,Y,Склад,0. СКЛАД - ОСНОВЕН,Кабелни Канали,Ъгъл 90° за кабелна скара 60х202mm с неперфорира,47571/151025/4,6.0,0.0,6.0,0.0,0.0,0.0,53.440032,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,,8.906672,M,,,0,0,0.0,,0.0,0.0,L,L,6.0,6.0
6393,2,3,42282840,178,178,Y,Суровини,Склад,1.1.1. Части (Електролизьор),"Перфорирана ламарина 316L LB 1000x2000x0,5мм",1216/230925,282.0,0.0,282.0,0.0,0.0,0.0,16954.570662,M,-0.0,Y,0,Доставни цени,N,2026-01-22 13:44:47.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,282.0,282.0
6393,3,3,37829421,16,16,Y,Склад,System - 90kW Volkswagen (59),2.1. Тръби,"Тръба шевна 304L (33,7x2) 1``",10143532/110925/33.7,21.0,0.0,21.0,0.0,0.0,0.0,242.33999999999997,M,0.04305491585473595,Y,0,Доставни цени,N,2026-01-29 12:34:24.000,,11.544927999999999,M,,,0,0,0.0,,0.0,0.0,L,L,21.0,21.0
6393,4,3,37829421,17,17,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.1. Тръби,"Тръба шевна 304L (48,3х2) 1 1/2``",10143532/110925/48.3,8.0,0.0,8.0,0.0,0.0,0.0,119.273728,M,-0.0,Y,0,Доставни цени,N,2026-01-29 12:34:24.000,,14.909215999999999,M,,,0,0,0.0,,0.0,0.0,L,L,8.0,8.0
6393,5,3,37829421,18,18,Y,Склад,System - 90kW Volkswagen (59),Газ анализ - Сензори,Електрохимичен кислороден анализатор OxyTrend E2,E250569/2,1.0,0.0,1.0,0.0,0.0,0.0,1643.500802,M,-0.0,Y,0,Доставни цени,N,2026-01-29 12:34:24.000,,1643.500802,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6393,6,3,37829421,19,19,Y,Склад,System - 90kW Volkswagen (59),Газ анализ - Сензори,Анализатор на общозапалими вещества Sirius 8866,E240801-6,1.0,0.0,1.0,0.0,0.0,0.0,1527.68,M,-7.946771623936833e-05,Y,0,Доставни цени,N,2026-01-29 12:34:24.000,,3033.6,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6393,7,3,49905712,1,1,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),2.4. Фланци,Фланец плосък 304 T8 PN16 DN25,10143532/110925/25,53.0,0.0,53.0,0.0,0.0,0.0,301.149604,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,«0000N0000000000,0.0,Z,,,0,0,0.0,,0.0,0.0,L,L,53.0,53.0
6393,8,3,49905712,2,2,Y,0. СКЛАД - ОСНОВЕН,System - 500kW Titan Zlatna Panega (58),Шини (Електроника),DIN-релса за модулна апаратура перфорирана 2m,1459019554/071125/1,5.0,0.0,5.0,0.0,0.0,0.0,16.25,M,0.055856918239002594,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,3.31,M,,,0,0,0.0,,0.0,0.0,L,L,5.0,5.0
6393,9,3,49905712,3,3,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Шини (Електроника),DIN-релса за модулна апаратура перфорирана 2m,1459019554/071125/1,1.0,0.0,1.0,0.0,0.0,0.0,3.25,M,0.055856918239002594,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,3.31,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6393,10,3,49905712,4,4,Y,0. СКЛАД - ОСНОВЕН,System - 90kW Volkswagen (59),Шини (Електроника),DIN-релса за модулна апаратура перфорирана 2m,1469000128/060126/5,1.0,0.0,1.0,0.0,0.0,0.0,3.31,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,3.31,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6393,11,3,49905712,5,5,Y,Склад,System - 60kW Brikel (60),Газ анализ - Сензори,"Дебитомер Н2 Plexiglass, 0,02-0,5",E250569/11,1.0,0.0,1.0,0.0,0.0,0.0,195.3,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,195.3,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6393,12,3,49905712,6,6,Y,Склад,System - 60kW Brikel (60),Газ анализ - Сензори,"Дебитомер О2 Plexiglass, Scale 0,2-3",E250569/10,1.0,0.0,1.0,0.0,0.0,0.0,195.3,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,195.3,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6393,13,3,49905712,7,7,Y,Склад,System - 90kW Volkswagen (59),М6,Гайка ниска А2 М6,0340047352/220126/2,3.0,0.0,3.0,0.0,0.0,0.0,0.09,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,0.03,M,,,0,0,0.0,,0.0,0.0,L,L,3.0,3.0
6393,14,3,49905712,8,8,Y,Склад,System - 90kW Volkswagen (59),М6,Болт с шест.гл. А2 М6х40,0340047352/220126/1,24.0,0.0,24.0,0.0,0.0,0.0,2.16,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,0.18,L,,,0,0,0.0,,0.0,0.0,L,L,24.0,24.0
6393,15,3,49905712,9,9,Y,Склад,System - 10kW Italy,2. Консумативи,Градински маркуч 25 мм,20231099/160126/1,25.0,0.0,25.0,0.0,0.0,0.0,65.5,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,2.62,M,,,0,0,0.0,,0.0,0.0,L,L,25.0,25.0
6393,16,3,49905712,10,10,Y,Склад,System - 10kW Italy,2. Консумативи,"Скоби  водни съединения, 1`",20231099/160126/2,12.0,0.0,12.0,0.0,0.0,0.0,4.92,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,0.41,M,,,0,0,0.0,,0.0,0.0,L,L,12.0,12.0
6121,0,3,49905712,11,11,Y,Склад,System - 90kW Volkswagen (59),2. Консумативи,Джоб за докумнти,1469001221/220126/5,1.0,0.0,1.0,0.0,0.0,0.0,2.63,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,2.63,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6121,1,3,49905712,12,12,Y,Склад,System - 500kW Titan Zlatna Panega (58),2. Консумативи,Джоб за докумнти,1469001221/220126/5,1.0,0.0,1.0,0.0,0.0,0.0,2.63,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,2.63,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6121,2,3,49905712,13,13,Y,Склад,System - 90kW Volkswagen (59),"Прекъсвачи, Предпазители",Прекъсвач мин.авт. AMPARO 10kA D 25A 3P,1469001221/220126/4,1.0,0.0,1.0,0.0,0.0,0.0,10.67,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,10.67,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6121,3,3,49905712,14,14,Y,Склад,System - 90kW Volkswagen (59),Релета,Реле термично за контактор 24 - 32А размер 1,1469001221/220126/2,1.0,0.0,1.0,0.0,0.0,0.0,35.2,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,35.2,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6121,4,3,49905712,15,15,Y,Склад,System - 90kW Volkswagen (59),Релета,Реле термично 4 - 6А размер 0,1469001221/220126/1,1.0,0.0,1.0,0.0,0.0,0.0,17.76,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,17.76,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6121,5,3,49905712,16,16,Y,Склад,System - 90kW Volkswagen (59),Контактори,"Контактор 15kW/32A, 1NO, 230V AC размер 1",1469001221/220126/3,1.0,0.0,1.0,0.0,0.0,0.0,36.86,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,36.86,M,,,0,0,0.0,,0.0,0.0,L,L,1.0,1.0
6121,6,3,49905712,17,17,Y,Склад,System - 90kW Volkswagen (59),"Прекъсвачи, Предпазители",Прекъсвач мин. AMPARO 6kA C 32А 3P,1469001084/210126/1,4.0,0.0,4.0,0.0,0.0,0.0,25.48,M,-0.0,Y,0,Доставни цени,N,2026-02-02 07:42:53.000,,6.37,M,,,0,0,0.0,,0.0,0.0,L,L,4.0,4.0
