__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,OLD_SKLAD,OLD_GRUPA,OLD_STOKA,OLD_VALUE,NEW_SKLAD,NEW_GRUPA,NEW_STOKA,NEW_VALUE
10561,10,1,15646,2,,Нипели на резба,Нипел намалител 316L 150LBS 1/4“х1/8“,,,Преходи на резба,Нипел намалител 316L 150LBS 1/4“х1/8“,
10561,11,1,15647,2,,Нипели на резба,Нипел намалител 316L 150LBS 1/2“х3/8“,,,Преходи на резба,Нипел намалител 316L 150LBS 1/2“х3/8“,
10561,12,1,15648,2,,Нипели на резба,Нипел намалител 316L 150LBS 1/2“х1/4“,,,Преходи на резба,Нипел намалител 316L 150LBS 1/2“х1/4“,
10561,13,1,15649,2,,Нипели на резба,"Вътрешно редуциращ нипел 316 м/ж, 3/4х1/4",,,Преходи на резба,"Вътрешно редуциращ нипел 316 м/ж, 3/4х1/4",
10561,14,1,15650,2,,2.Тръбни връзки,,,,2. Тръбни връзки,,
10561,15,1,15651,2,,3.Метални Елементи,,,,3. Метални Елементи,,
10561,16,1,15652,2,,4.Крепежи.,,,,4. Крепежи.,,
10561,17,1,15653,2,,5.Устройства,,,,5. Устройства,,
10561,18,1,15654,2,,6.Електроника,,,,6. Електроника,,
10561,19,1,15655,2,,7.Кабели,,,,7. Кабели,,
10561,20,1,15656,2,,8.Табло газ анализатор,,,,8. Табло газ анализатор,,
10561,21,1,15657,2,,9.Други,,,,9. Други,,
10561,22,1,15658,2,,1. Електролизьор,,,,1.1 Електролизьор,,
10561,23,1,15659,2,,2.Очиска,,,,1.2. Очиска,,
10561,24,1,15660,2,,3.Металхидрид,,,,1.3. Металхидрид,,
10561,25,1,15661,2,,1. Части (Електролизьор),,,,1.1.1. Части (Електролизьор),,
10561,26,1,15662,2,,2. Крепежи (Електролизьор),,,,1.1.2. Крепежи (Електролизьор),,
10561,27,1,15663,2,,3. Други (Електролизьор),,,,1.1.3. Други (Електролизьор),,
10561,28,1,15664,2,,Части (Очиска),,,,1.2.1. Части (Очиска),,
10561,29,1,15665,2,,,,,,1.2.2 Съдове (Очиска),,
10561,30,1,15666,2,,1.2. Очиска,Демистър 4“,,,1.2.2 Съдове (Очиска),Демистър 4“,
8002,0,1,15667,2,,1.2. Очиска,Топлообменник HE40,,,1.2.2 Съдове (Очиска),Топлообменник HE40,
8002,1,1,15668,2,,1.2. Очиска,Топлообменник Hexonic H2 K FF.PRO.SS,,,1.2.2 Съдове (Очиска),Топлообменник Hexonic H2 K FF.PRO.SS,
8002,2,1,15669,2,,1.2. Очиска,Топлообменник XT Hexonic FF.PRO.SS.Gr.1,,,1.2.2 Съдове (Очиска),Топлообменник XT Hexonic FF.PRO.SS.Gr.1,
8002,3,1,15670,2,,1.2. Очиска,Топлообменник XT Hexonic JAD X 2.11.08.68,,,1.2.2 Съдове (Очиска),Топлообменник XT Hexonic JAD X 2.11.08.68,
8002,4,1,15671,2,,1.Тръби,,,,2.1. Тръби,,
8002,5,1,15672,2,,2.Фитинги за заваряване,,,,2.2. Фитинги за заваряване,,
8002,6,1,15673,2,,3.Фитинги на резба.,,,,2.3. Фитинги на резба.,,
8002,7,1,15674,2,,4.Фланци,,,,2.4. Фланци,,
8002,8,1,15675,2,,5.Кранове,,,,2.5. Кранове,,
8002,9,1,15676,2,,6.Арматури,,,,2.6. Арматури,,
8002,10,1,15677,2,,7.PP връзки,,,,2.7. PP връзки,,
8002,11,1,15678,2,,8. Маркучи,,,,2.8. Маркучи,,
8002,12,1,15679,2,,Нипели на резба,Нипел шестостен 304L 150LBS 1 1/2“,,,Нипели на резба,Нипел шест. 304L 150LBS 1 1/2“,
8002,13,1,15680,2,,Нипели на резба,Нипел шестостен 304L 150LBS 1 1/4“,,,Нипели на резба,Нипел шест. 304L 150LBS 1 1/4“,
8002,14,1,15681,2,,Нипели на резба,Нипел шестостен 304L 150LBS 1/2“,,,Нипели на резба,Нипел шест. 304L 150LBS 1/2“,
8002,15,1,15682,2,,Нипели на резба,Нипел шестостен 304L 150LBS 1“,,,Нипели на резба,Нипел шест. 304L 150LBS 1“,
8002,16,1,15683,2,,Нипели на резба,Нипел шестостен 304L 150LBS 3/4“,,,Нипели на резба,Нипел шест.304L 150LBS 3/4“,
8002,17,1,15684,2,,Нипели на резба,Нипел шест.304L 150LBS 3/4“,,,Нипели на резба,Нипел шест. 304L 150LBS 3/4“,
8002,18,1,15685,2,,Нипели на резба,Нипел шестостен 316L 150LBS 1 1/2“,,,Нипели на резба,Нипел шест. 316L 150LBS 1 1/2“,
8002,19,1,15686,2,,Нипели на резба,Нипел шестостен 316L 150LBS 1/2“,,,Нипели на резба,Нипел шест. 316L 150LBS 1/2“,
8002,20,1,15687,2,,Нипели на резба,Нипел шестостен 316L 150LBS 1/4“,,,Нипели на резба,Нипел шест. 316L 150LBS 1/4“,
8002,21,1,15688,2,,Нипели на резба,Нипел шестостен 316L 150LBS 1“,,,Нипели на резба,Нипел шест. 316L 150LBS 1“,
8002,22,1,15689,2,,Нипели на резба,Нипел шестостен 316L 150LBS 2“,,,Нипели на резба,Нипел шест. 316L 150LBS 2“,
8002,23,1,15690,2,,Нипели на резба,Нипел шест. 304L 150LBS 1 1/2“,,,Нипели на резба,Нипел шест. 304L резба 150LBS 1 1/2“,
8002,24,1,15691,2,,Нипели на резба,Нипел шест. 304L резба 150LBS 1 1/2“,,,Нипели на резба,Нипел шест. 304L 150LBS 1 1/2“,
8002,25,1,15692,2,,Нипели на резба,Нипел шест. 304L 150LBS 1 1/2“,,,Нипели на резба,Нипел шест. 304L резба 150LBS 1 1/2“,
8002,26,1,15693,2,,Нипели на резба,Нипел шест. 304L 150LBS 1 1/4“,,,Нипели на резба,Нипел шест. 304L резба 150LBS 1 1/4“,
8002,27,1,15694,2,,Нипели на резба,Нипел шест. 304L 150LBS 1/2“,,,Нипели на резба,Нипел шест. 304L резба 150LBS 1/2“,
8002,28,1,15695,2,,Нипели на резба,Нипел шест. 304L 150LBS 1“,,,Нипели на резба,Нипел шест. 304L резба 150LBS 1“,
6723,0,1,15696,2,,Нипели на резба,Нипел шест. 304L 150LBS 3/4“,,,Нипели на резба,Нипел шест. 304L резба 150LBS 3/4“,
6723,1,1,15697,2,,Нипели на резба,Нипел шест. 316L 150LBS 1 1/2“,,,Нипели на резба,Нипел шест. 316L резба 150LBS 1 1/2“,
6723,2,1,15698,2,,Нипели на резба,Нипел шест. 316L 150LBS 1/2“,,,Нипели на резба,Нипел шест. 316L резба 150LBS 1/2“,
6723,3,1,15699,2,,Нипели на резба,Нипел шест. 316L 150LBS 1/4“,,,Нипели на резба,Нипел шест. 316L резба 150LBS 1/4“,
6723,4,1,15700,2,,Нипели на резба,Нипел шест. 316L 150LBS 1“,,,Нипели на резба,Нипел шест. 316L резба 150LBS 1“,
6723,5,1,15701,2,,Нипели на резба,Нипел шест. 316L 150LBS 2“,,,Нипели на резба,Нипел шест. 316L резба 150LBS 2“,
6723,6,1,15702,2,,Преходи на резба,Преход 316L вътрешна резба 150LBS 3/8“х1/4“,,,Преходи на резба,Преход 316L резба вътрешна 150LBS 3/8“х1/4“,
6723,7,1,15703,2,,Преходи на резба,Преход 316L вътрешна резба 150LBS 3/4“х1/4“,,,Преходи на резба,Преход 316L резба вътрешна 150LBS 3/4“х1/4“,
6723,8,1,15704,2,,Преходи на резба,Преход 316L вътрешна резба 150LBS 3/4“х1/2“,,,Преходи на резба,Преход 316L резба вътрешна 150LBS 3/4“х1/2“,
6723,9,1,15705,2,,Преходи на резба,Преход 316L вътрешна резба 150LBS 2“х1 1/2“,,,Преходи на резба,Преход 316L резба вътрешна 150LBS 2“х1 1/2“,
6723,10,1,15706,2,,Преходи на резба,Преход 316L вътрешна резба 150LBS 1“х1/2“,,,Преходи на резба,Преход 316L резба вътрешна 150LBS 1“х1/2“,
6723,11,1,15707,2,,Преходи на резба,Преход 316L вътрешна резба 150LBS 1/2“х1/8“,,,Преходи на резба,Преход 316L резба вътрешна 150LBS 1/2“х1/8“,
6723,12,1,15708,2,,Преходи на резба,Преход 316L вътрешна резба 150LBS 1/2“х1/4“,,,Преходи на резба,Преход 316L резба вътрешна 150LBS 1/2“х1/4“,
6723,13,1,15709,2,,Преходи на резба,Преход 316L вътрешна резба 150LBS 1 1/2“-1“,,,Преходи на резба,Преход 316L резба вътрешна 150LBS 1 1/2“-1“,
6723,14,1,15710,2,,Преходи на резба,Преход 316L М/Ж 3/4“х1/2“,,,Преходи на резба,Преход 316L резба М/Ж 3/4“х1/2“,
6723,15,1,15711,2,,Преходи на резба,Преход 316L М/Ж 1“х1/2“,,,Преходи на резба,Преход 316L резба М/Ж 1“х1/2“,
6723,16,1,15712,2,,Преходи на резба,Преход 316L М/Ж 1/4“х1/8“,,,Преходи на резба,Преход 316L резба М/Ж 1/4“х1/8“,
6723,17,1,15713,2,,Преходи на резба,Преход 316L М/Ж 1/2“х1/4“,,,Преходи на резба,Преход 316L резба М/Ж 1/2“х1/4“,
6723,18,1,15714,2,,Преходи на резба,Преход 316L М/Ж 1 1/4“-1/2“,,,Преходи на резба,Преход 316L резба М/Ж 1 1/4“-1/2“,
6723,19,1,15715,2,,Преходи на резба,Преход 316L М/Ж 1 1/2“х1/2“,,,Преходи на резба,Преход 316L резба М/Ж 1 1/2“х1/2“,
6723,20,1,15716,2,,Преходи на резба,Преход 304L М/Ж 3/4“x1/2“,,,Преходи на резба,Преход 304L резба М/Ж 3/4“x1/2“,
6723,21,1,15717,2,,Преходи на резба,Преход 304L М/Ж 2“х1“,,,Преходи на резба,Преход 304L резба М/Ж 2“х1“,
6723,22,1,15718,2,,Преходи на резба,Преход 304L М/Ж 1“x1/2“,,,Преходи на резба,Преход 304L резба М/Ж 1“x1/2“,
6723,23,1,15719,2,,Преходи на резба,Преход 304L М/Ж 1/2``x1/4``,,,Преходи на резба,Преход 304L резба М/Ж 1/2``x1/4``,
10512,0,1,15720,2,,Преходи на резба,Нипел намалител 316L 150LBS 3/4“х1/2“,,,Преходи на резба,Преход 316L резба външна 150LBS 3/4“х1/2“,
10512,1,1,15721,2,,,,,,Вътрешна резба,,
10512,2,1,15722,2,,Преходи на резба,Преход 316L резба вътрешна 150LBS 1 1/2“-1“,,,Вътрешна резба,Преход 316L резба вътрешна 150LBS 1 1/2“-1“,
10512,3,1,15723,2,,Преходи на резба,Преход 316L резба вътрешна 150LBS 1/2“х1/4“,,,Вътрешна резба,Преход 316L резба вътрешна 150LBS 1/2“х1/4“,
10512,4,1,15724,2,,Преходи на резба,Преход 316L резба вътрешна 150LBS 1/2“х1/8“,,,Вътрешна резба,Преход 316L резба вътрешна 150LBS 1/2“х1/8“,
10512,5,1,15725,2,,Преходи на резба,Преход 316L резба вътрешна 150LBS 1“х1/2“,,,Вътрешна резба,Преход 316L резба вътрешна 150LBS 1“х1/2“,
10512,6,1,15726,2,,Преходи на резба,Преход 316L резба вътрешна 150LBS 2“х1 1/2“,,,Вътрешна резба,Преход 316L резба вътрешна 150LBS 2“х1 1/2“,
10512,7,1,15727,2,,Преходи на резба,Преход 316L резба вътрешна 150LBS 3/4“х1/2“,,,Вътрешна резба,Преход 316L резба вътрешна 150LBS 3/4“х1/2“,
10512,8,1,15728,2,,Преходи на резба,Преход 316L резба вътрешна 150LBS 3/4“х1/4“,,,Вътрешна резба,Преход 316L резба вътрешна 150LBS 3/4“х1/4“,
10512,9,1,15729,2,,Преходи на резба,Преход 316L резба вътрешна 150LBS 3/8“х1/4“,,,Вътрешна резба,Преход 316L резба вътрешна 150LBS 3/8“х1/4“,
10512,10,1,15730,2,,,,,,М/Ж резба,,
10512,11,1,15731,2,,Преходи на резба,Преход 316L резба М/Ж 3/4“х1/2“,,,М/Ж резба,Преход 316L резба М/Ж 3/4“х1/2“,
