__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,GRUPA,STOKA,SKLAD,OLD_VALUTA_KUP,OLD_CENA_KUP,OLD_VALUTA_PROD_ED,OLD_CENA_PROD_ED1,OLD_VALUTA_PROD_DR,OLD_CENA_PROD_DR1,NEW_VALUTA_KUP,NEW_CENA_KUP,NEW_VALUTA_PROD_ED,NEW_CENA_PROD_ED1,NEW_VALUTA_PROD_DR,NEW_CENA_PROD_DR1,NOTE,AVG_VALUTA_KUP,AVG_CENA_KUP,AVG_KOLICH,AVG_DT,NALICH,IS_CHANGED,IS_TEMP
9283,11,1,38559984,9,2.2. Фитинги за заваряване,"Капа 316L (168,3x2,0) 6``",Склад,M,20.190842,L,0.0,L,0.0,M,15.98,L,0.0,L,0.0,,L,0.0,0.0,1330339568,0.0,Y,N
9283,12,1,38559984,10,2.2. Фитинги за заваряване,"Капа 316L (168,3x2,0) 6``","Склад производство, 500kW",M,20.190842,L,0.0,L,0.0,M,15.98,L,0.0,L,0.0,,L,0.0,0.0,1330339568,5.0,Y,N
9283,13,1,38559984,11,2.2. Фитинги за заваряване,"Капа 316L (168,3x2,0) 6``",System - 60kW Brikel (60),M,20.190842,L,0.0,L,0.0,M,15.98,L,0.0,L,0.0,,L,0.0,0.0,1330339568,8.0,Y,N
9283,14,1,38559984,12,2.2. Фитинги за заваряване,"Капа 316L (168,3x2,0) 6``",0. СКЛАД - ОСНОВЕН,M,20.190842,L,0.0,L,0.0,M,15.98,L,0.0,L,0.0,,L,0.0,0.0,1330339568,10.0,Y,N
9283,15,1,39212195,15,Жиланови,PLC 6ES7512-1SM03-0AB0,,M,3191.16,M,0.0,M,0.0,M,3191.16,M,0.0,M,0.0,,L,0.0,0.0,1330345562,0.0,N,N
9283,16,1,39212195,16,Жиланови,Micro Memory Card 6ES7954-8LF04-0AA0,,M,397.25,M,0.0,M,0.0,M,397.25,M,0.0,M,0.0,,L,0.0,0.0,1330345632,0.0,N,N
9283,17,1,39212195,17,Жиланови,Терминална шина 6ES7193-6PA00-0AA0,,M,71.15,M,0.0,M,0.0,M,71.15,M,0.0,M,0.0,,L,0.0,0.0,1330345690,0.0,N,N
9283,18,1,39212195,18,Жиланови,Bus adapter 6ES7193-6AR00-0AA0,,M,263.0,M,0.0,M,0.0,M,263.0,M,0.0,M,0.0,,L,0.0,0.0,1330345740,0.0,N,N
9283,19,1,39212195,19,Жиланови,ЕТ 200SP CM PtP 6ES7137-6AA01-0BA0,,M,263.0,M,0.0,M,0.0,M,263.0,M,0.0,M,0.0,,L,0.0,0.0,1330345822,0.0,N,N
9283,20,1,39212195,20,Жиланови,Bus adapter 6ES7193-6AR00-0AA0,,M,263.0,M,0.0,M,0.0,M,64.28,M,0.0,M,0.0,,L,0.0,0.0,1330345850,0.0,Y,N
9283,21,1,39212195,21,Жиланови,Light BaseUnit Type A0 6ES7193-6BP00-0DA0,,M,43.01,M,0.0,M,0.0,M,43.01,M,0.0,M,0.0,,L,0.0,0.0,1330345999,0.0,N,N
9283,22,1,39212195,22,Жиланови,DI 16x24VDC Standard 6ES7131-6BH01-0BA0,,M,72.94,M,0.0,M,0.0,M,72.94,M,0.0,M,0.0,,L,0.0,0.0,1330346075,0.0,N,N
9283,23,1,39212195,23,Жиланови,Dark BaseUnit Type A0 6ES7193-6BP00-0BA0,,M,16.3,M,0.0,M,0.0,M,16.3,M,0.0,M,0.0,,L,0.0,0.0,1330346382,0.0,N,N
9283,24,1,39212195,24,Жиланови,DQ 16x24VDC/0.5A Standard 6ES7132-6BH01-0BA0,,M,111.0,M,0.0,M,0.0,M,111.0,M,0.0,M,0.0,,L,0.0,0.0,1330346462,0.0,N,N
9319,0,1,39212195,25,Жиланови,Dark BaseUnit Type A0: 6ES7193-6BP00-0BA0,,M,16.94,M,0.0,M,0.0,M,16.94,M,0.0,M,0.0,,L,0.0,0.0,1330346543,0.0,N,N
9319,1,1,39212195,26,2.5.1. Кранове на фланци,Кран сфер. на фл. трипътен 316L 1“,,M,185.93,M,0.0,M,0.0,M,185.93,M,0.0,M,0.0,,L,0.0,0.0,1330350002,0.0,N,N
9319,2,1,39212195,27,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,0. СКЛАД - ОСНОВЕН,M,0.0,L,0.0,L,0.0,M,125.76,L,0.0,L,0.0,,L,0.0,0.0,1330350227,2.0,Y,N
9319,3,1,38559984,13,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,,M,0.0,L,0.0,L,0.0,M,125.76,L,0.0,L,0.0,,L,0.0,0.0,1330350227,2.0,Y,N
9319,4,1,38559984,14,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,Склад,M,0.0,L,0.0,L,0.0,M,125.76,L,0.0,L,0.0,,L,0.0,0.0,1330350227,0.0,Y,N
9319,5,1,39212195,28,Genebre,Тапа 1/2“ GENEBRE,,M,0.74,M,0.0,M,0.0,M,0.74,M,0.0,M,0.0,,L,0.0,0.0,1330350594,0.0,N,N
9319,6,1,35820494,1,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,0. СКЛАД - ОСНОВЕН,M,125.76,L,0.0,L,0.0,M,60.36,L,0.0,L,0.0,,L,0.0,0.0,1330352212,8.0,Y,N
9319,7,1,38559984,15,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,,M,125.76,L,0.0,L,0.0,M,60.36,L,0.0,L,0.0,,L,0.0,0.0,1330352212,8.0,Y,N
9319,8,1,38559984,16,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,Склад,M,125.76,L,0.0,L,0.0,M,60.36,L,0.0,L,0.0,,L,0.0,0.0,1330352212,0.0,Y,N
9319,9,1,39212195,29,Кабелни Канали,Покачващ ъгъл за каб.скара 60х402мм с неп.борд.,,M,0.0,M,0.0,M,0.0,M,25.61,M,0.0,M,0.0,,L,0.0,0.0,1330352752,0.0,Y,N
9319,10,1,39212195,30,Кабелни Канали,"Капак за пон. и пок. ъгъл, височина 60мм B=406мм",,M,0.0,M,0.0,M,0.0,M,10.16,M,0.0,M,0.0,,L,0.0,0.0,1330352792,0.0,Y,N
9319,11,1,43924349,1,Кабелни Канали,Покачващ ъгъл за каб.скара 60х402мм с неп.борд.,0. СКЛАД - ОСНОВЕН,M,25.61,M,0.0,M,0.0,M,25.64,M,0.0,M,0.0,,L,0.0,0.0,1330352963,1.0,Y,N
9319,12,1,38559984,17,Кабелни Канали,Покачващ ъгъл за каб.скара 60х402мм с неп.борд.,,M,25.61,M,0.0,M,0.0,M,25.64,M,0.0,M,0.0,,L,0.0,0.0,1330352963,1.0,Y,N
9319,13,1,39212195,31,Други (Електроника),Трансмитер за температурен модел TM191B,,M,80.0,M,0.0,M,0.0,M,80.0,M,0.0,M,0.0,,L,0.0,0.0,1330353366,0.0,N,N
9319,14,1,39212195,32,М16,Шпилка DIN976 10.9 Bl. M16,,M,4.33,M,0.0,M,0.0,M,4.33,M,0.0,M,0.0,,L,0.0,0.0,1330353822,0.0,N,N
9319,15,1,39212195,33,2. Корпуси,Табло с монт. пл. 400х300х150,,M,44.74,M,0.0,M,0.0,M,44.74,M,0.0,M,0.0,,L,0.0,0.0,1330354104,0.0,N,N
9319,16,1,39212195,34,"Кабелни накрайници, обувки","Кабелен накрайник 0,34мм 6мм",,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,,L,0.0,0.0,1330354170,0.0,N,N
9319,17,1,39212195,35,"Кабелни накрайници, обувки","Кабелен накрайник 0,34мм 6мм",,M,0.0,M,0.0,M,0.0,M,0.01,M,0.0,M,0.0,,L,0.0,0.0,1330354336,0.0,Y,N
9319,18,1,39212195,36,"2.7. PP, Месинг, Хром връзки",Тръба PPR B-R WAT.G8200FW PN20 ф20,,M,1.18,M,0.0,M,0.0,M,1.18,M,0.0,M,0.0,,L,0.0,0.0,1330355296,0.0,N,N
9319,19,1,39212195,37,"2.7. PP, Месинг, Хром връзки",Муфа PPR B-R G8270 ф20,,M,0.33,M,0.0,M,0.0,M,0.33,M,0.0,M,0.0,,L,0.0,0.0,1330355497,0.0,N,N
9319,20,1,39212195,38,"2.7. PP, Месинг, Хром връзки",Коляно PPR 90о B-R G8090 ф20,,M,0.32,M,0.0,M,0.0,M,0.32,M,0.0,M,0.0,,L,0.0,0.0,1330355883,0.0,N,N
9319,21,1,39212195,39,"2.7. PP, Месинг, Хром връзки",Тройник 90о PPR B-R G8130 ф20,,M,0.35,M,0.0,M,0.0,M,0.35,M,0.0,M,0.0,,L,0.0,0.0,1330356199,0.0,N,N
9319,22,1,39212195,40,"2.7. PP, Месинг, Хром връзки",Преход PPR резба външна B-R G8243G ф20х1/2“,,M,3.36,M,0.0,M,0.0,M,3.36,M,0.0,M,0.0,,L,0.0,0.0,1330356286,0.0,N,N
9319,23,1,39212195,41,"2.7. PP, Месинг, Хром връзки",Преход PPR резба вътрешна B-R G8270G ф20х1/2“,,M,2.31,M,0.0,M,0.0,M,2.31,M,0.0,M,0.0,,L,0.0,0.0,1330356649,0.0,N,N
9319,24,1,39212195,42,"2.7. PP, Месинг, Хром връзки",Преход PPR резба външна B-R G8243G ф20х3/4“,,M,3.39,M,0.0,M,0.0,M,3.39,M,0.0,M,0.0,,L,0.0,0.0,1330356708,0.0,N,N
9319,25,1,39212195,43,"2.7. PP, Месинг, Хром връзки",Кран сфер. PPR B-R G8850 ф20,,M,10.37,M,0.0,M,0.0,M,10.37,M,0.0,M,0.0,,L,0.0,0.0,1330356808,0.0,N,N
9383,0,1,38559984,20,2.8. Маркучи,Шлаух полиамид бял 8/6,"Склад 3, 10/30kW",M,2.47,L,0.0,L,0.0,M,2.71,L,0.0,L,0.0,,L,0.0,0.0,1330359652,0.0,Y,N
9383,1,1,38559984,21,2.8. Маркучи,Шлаух полиамид бял 8/6,System - 90kW Volkswagen (59),M,2.47,L,0.0,L,0.0,M,2.71,L,0.0,L,0.0,,L,0.0,0.0,1330359652,0.0,Y,N
9383,2,1,39212195,45,2.8. Маркучи,Шлаух полиамид син 8/6,,M,2.71,M,0.0,M,0.0,M,2.71,M,0.0,M,0.0,,L,0.0,0.0,1330359743,0.0,N,N
9383,3,1,39212195,46,2.8. Маркучи,Шлаух полиамид бял 8/6,,M,2.71,L,0.0,L,0.0,M,1.03,L,0.0,L,0.0,,L,0.0,0.0,1330359963,100.0,Y,N
9383,4,1,38559984,22,2.8. Маркучи,Шлаух полиамид бял 8/6,Склад,M,2.71,L,0.0,L,0.0,M,1.03,L,0.0,L,0.0,,L,0.0,0.0,1330359963,0.0,Y,N
9383,5,1,38559984,23,2.8. Маркучи,Шлаух полиамид бял 8/6,0. СКЛАД - ОСНОВЕН,M,2.71,L,0.0,L,0.0,M,1.03,L,0.0,L,0.0,,L,0.0,0.0,1330359963,100.0,Y,N
9383,6,1,38559984,24,2.8. Маркучи,Шлаух полиамид бял 8/6,"Склад 3, 10/30kW",M,2.71,L,0.0,L,0.0,M,1.03,L,0.0,L,0.0,,L,0.0,0.0,1330359963,0.0,Y,N
9383,7,1,38559984,25,2.8. Маркучи,Шлаух полиамид бял 8/6,System - 90kW Volkswagen (59),M,2.71,L,0.0,L,0.0,M,1.03,L,0.0,L,0.0,,L,0.0,0.0,1330359963,0.0,Y,N
9383,8,1,39212195,47,2.8. Маркучи,Шлаух полиамид син 8/6,,M,2.71,M,0.0,M,0.0,M,1.03,M,0.0,M,0.0,,L,0.0,0.0,1330359974,0.0,Y,N
9383,9,1,39212195,48,Сензори,Дебитомер SLAENH-207367,,M,3962.0,M,0.0,M,0.0,M,3962.0,M,0.0,M,0.0,,L,0.0,0.0,1330360739,0.0,N,N
9383,10,1,49237223,1,Гофри,Гофре армирано ф20 UV филтър,,M,0.73,M,0.0,M,0.0,M,0.73,M,0.0,M,0.0,,L,0.0,0.0,1330731679,0.0,N,N
9383,11,1,49237223,2,7. Кабели,"Кабел ШВПС 3х0,75, бял",,M,0.49,L,0.0,L,0.0,M,0.56,L,0.0,L,0.0,,L,0.0,0.0,1330731705,400.0,Y,N
9383,12,1,33965262,1,7. Кабели,"Кабел ШВПС 3х0,75, бял",Склад,M,0.49,L,0.0,L,0.0,M,0.56,L,0.0,L,0.0,,L,0.0,0.0,1330731705,0.0,Y,N
9383,13,1,33965262,2,7. Кабели,"Кабел ШВПС 3х0,75, бял","Склад производство, 500kW",M,0.49,L,0.0,L,0.0,M,0.56,L,0.0,L,0.0,,L,0.0,0.0,1330731705,200.0,Y,N
9383,14,1,33965262,3,7. Кабели,"Кабел ШВПС 3х0,75, бял",System - 90kW Volkswagen (59),M,0.49,L,0.0,L,0.0,M,0.56,L,0.0,L,0.0,,L,0.0,0.0,1330731705,125.0,Y,N
9383,15,1,33965262,4,7. Кабели,"Кабел ШВПС 3х0,75, бял",0. СКЛАД - ОСНОВЕН,M,0.49,L,0.0,L,0.0,M,0.56,L,0.0,L,0.0,,L,0.0,0.0,1330731705,75.0,Y,N
9383,16,1,49237223,3,2. Консумативи,Кабелна връзка 4.8х430 БМ (100бр.),,M,8.13,M,0.0,M,0.0,M,8.13,M,0.0,M,0.0,,L,0.0,0.0,1330731889,0.0,N,N
9383,17,1,49237223,4,2. Консумативи,Кабелна връзка 4.8х250 БМ (100бр.) бяла,,M,4.18,M,0.0,M,0.0,M,4.18,M,0.0,M,0.0,,L,0.0,0.0,1330731927,0.0,N,N
9383,18,1,49237223,5,"Кабелни накрайници, обувки",Бабелна връзка 4.8х250 (100бр.),,M,4.18,M,0.0,M,0.0,M,4.18,M,0.0,M,0.0,,L,0.0,0.0,1330731968,0.0,N,N
9383,19,1,49237223,6,2. Консумативи,Кабелна връзка 4.8х250 БМ (100бр.) черна,,M,4.18,M,0.0,M,0.0,M,4.18,M,0.0,M,0.0,,L,0.0,0.0,1330732180,0.0,N,N
9383,20,1,49237223,7,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,,M,108.38,L,0.0,L,0.0,M,94.0,L,0.0,L,0.0,,L,0.0,0.0,1330732524,7.0,Y,N
9383,21,1,33965262,5,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,Склад,M,108.38,L,0.0,L,0.0,M,94.0,L,0.0,L,0.0,,L,0.0,0.0,1330732524,0.0,Y,N
9383,22,1,33965262,6,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,"Склад производство, 500kW",M,108.38,L,0.0,L,0.0,M,94.0,L,0.0,L,0.0,,L,0.0,0.0,1330732524,4.0,Y,N
9383,23,1,33965262,7,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,0. СКЛАД - ОСНОВЕН,M,108.38,L,0.0,L,0.0,M,94.0,L,0.0,L,0.0,,L,0.0,0.0,1330732524,0.0,Y,N
9383,24,1,33965262,8,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,System - 60kW Brikel (60),M,108.38,L,0.0,L,0.0,M,94.0,L,0.0,L,0.0,,L,0.0,0.0,1330732524,2.0,Y,N
9620,0,1,33965262,9,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,System - 90kW Volkswagen (59),M,108.38,L,0.0,L,0.0,M,94.0,L,0.0,L,0.0,,L,0.0,0.0,1330732524,1.0,Y,N
9620,1,1,41631148,1,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,0. СКЛАД - ОСНОВЕН,M,94.0,L,0.0,L,0.0,M,91.18,L,0.0,L,0.0,,L,0.0,0.0,1330732598,4.0,Y,N
9620,2,1,33965262,10,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,,M,94.0,L,0.0,L,0.0,M,91.18,L,0.0,L,0.0,,L,0.0,0.0,1330732598,11.0,Y,N
9620,3,1,33965262,11,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,Склад,M,94.0,L,0.0,L,0.0,M,91.18,L,0.0,L,0.0,,L,0.0,0.0,1330732598,0.0,Y,N
9620,4,1,33965262,12,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,"Склад производство, 500kW",M,94.0,L,0.0,L,0.0,M,91.18,L,0.0,L,0.0,,L,0.0,0.0,1330732598,4.0,Y,N
9620,5,1,33965262,13,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,System - 60kW Brikel (60),M,94.0,L,0.0,L,0.0,M,91.18,L,0.0,L,0.0,,L,0.0,0.0,1330732598,2.0,Y,N
9620,6,1,33965262,14,1.1.1. Части (Електролизьор),Тефлонов лист 1200х1200х1мм,System - 90kW Volkswagen (59),M,94.0,L,0.0,L,0.0,M,91.18,L,0.0,L,0.0,,L,0.0,0.0,1330732598,1.0,Y,N
9620,7,1,49237223,8,"Кабелни накрайници, обувки","Кабелни обувки нивски, черен/сив DIADORA S3 SRC",,M,78.12,M,0.0,M,0.0,M,78.12,M,0.0,M,0.0,,L,0.0,0.0,1330733077,0.0,N,N
9620,8,1,49237223,9,1.3. Металхидрид,Контейнер за пробоотбиране PE-LD 500мл с винт.к.,,M,3.1,M,0.0,M,0.0,M,3.1,M,0.0,M,0.0,,L,0.0,0.0,1330733330,0.0,N,N
9620,9,1,49237223,10,7. Кабели,"Проводник H07V-K (ПВ-А2) 2,5mm жълто-зелен",,M,0.44,M,0.0,M,0.0,M,0.44,M,0.0,M,0.0,,L,0.0,0.0,1330736577,0.0,N,N
9620,10,1,49237223,11,"Кабелни накрайници, обувки","Обувка изол. М10, 2.5-6mm",,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,M,0.0,,L,0.0,0.0,1330736643,0.0,N,N
9620,11,1,49237223,12,"Кабелни накрайници, обувки","Обувка изол. М10, 2.5-6mm",,M,0.0,M,0.0,M,0.0,M,0.14,M,0.0,M,0.0,,L,0.0,0.0,1330736686,0.0,Y,N
9620,12,1,34142353,1,0. За фактури,Консумативи,0. СКЛАД - ОСНОВЕН,M,1.0,M,0.0,M,0.0,M,1.14,M,0.0,M,0.0,,L,0.0,0.0,1330738639,2.0,Y,N
9620,13,1,33965262,15,0. За фактури,Консумативи,,M,1.0,M,0.0,M,0.0,M,1.14,M,0.0,M,0.0,,L,0.0,0.0,1330738639,2.0,Y,N
9620,14,1,34142353,2,0. За фактури,Инструменти,0. СКЛАД - ОСНОВЕН,M,4.3,M,0.0,M,0.0,M,1.64,M,0.0,M,0.0,,L,0.0,0.0,1330738639,4.0,Y,N
9620,15,1,33965262,16,0. За фактури,Инструменти,,M,4.3,M,0.0,M,0.0,M,1.64,M,0.0,M,0.0,,L,0.0,0.0,1330738639,4.0,Y,N
9620,16,1,49237223,13,АЛУСИЛ,Сликагел - тип ORANGE,,M,8.0,M,0.0,M,0.0,M,8.0,M,0.0,M,0.0,,L,0.0,0.0,1330740486,0.0,N,N
9620,17,1,49237223,14,"2.7. PP, Месинг, Хром връзки",Муфа PP ф32,,M,0.45,M,0.0,M,0.0,M,0.45,M,0.0,M,0.0,,L,0.0,0.0,1330741122,0.0,N,N
9620,18,1,49237223,15,"2.7. PP, Месинг, Хром връзки",Коляно PP 90° ф32,,M,0.49,L,0.0,L,0.0,M,0.53,L,0.0,L,0.0,,L,0.0,0.0,1330741185,70.0,Y,N
9620,19,1,33965262,17,"2.7. PP, Месинг, Хром връзки",Коляно PP 90° ф32,Склад,M,0.49,L,0.0,L,0.0,M,0.53,L,0.0,L,0.0,,L,0.0,0.0,1330741185,0.0,Y,N
9620,20,1,33965262,18,"2.7. PP, Месинг, Хром връзки",Коляно PP 90° ф32,"Склад производство, 500kW",M,0.49,L,0.0,L,0.0,M,0.53,L,0.0,L,0.0,,L,0.0,0.0,1330741185,6.0,Y,N
9620,21,1,33965262,19,"2.7. PP, Месинг, Хром връзки",Коляно PP 90° ф32,System - 90kW Volkswagen (59),M,0.49,L,0.0,L,0.0,M,0.53,L,0.0,L,0.0,,L,0.0,0.0,1330741185,46.0,Y,N
9620,22,1,33965262,20,"2.7. PP, Месинг, Хром връзки",Коляно PP 90° ф32,0. СКЛАД - ОСНОВЕН,M,0.49,L,0.0,L,0.0,M,0.53,L,0.0,L,0.0,,L,0.0,0.0,1330741185,0.0,Y,N
9620,23,1,33965262,21,"2.7. PP, Месинг, Хром връзки",Коляно PP 90° ф32,System - 500kW Titan Zlatna Panega (58),M,0.49,L,0.0,L,0.0,M,0.53,L,0.0,L,0.0,,L,0.0,0.0,1330741185,18.0,Y,N
9620,24,1,49237223,16,"2.7. PP, Месинг, Хром връзки",Тройник PP ф32,,M,0.78,L,0.0,L,0.0,M,0.9,L,0.0,L,0.0,,L,0.0,0.0,1330742341,12.0,Y,N
9670,0,1,33965262,22,"2.7. PP, Месинг, Хром връзки",Тройник PP ф32,Склад,M,0.78,L,0.0,L,0.0,M,0.9,L,0.0,L,0.0,,L,0.0,0.0,1330742341,0.0,Y,N
9670,1,1,33965262,23,"2.7. PP, Месинг, Хром връзки",Тройник PP ф32,System - 90kW Volkswagen (59),M,0.78,L,0.0,L,0.0,M,0.9,L,0.0,L,0.0,,L,0.0,0.0,1330742341,10.0,Y,N
9670,2,1,33965262,24,"2.7. PP, Месинг, Хром връзки",Тройник PP ф32,0. СКЛАД - ОСНОВЕН,M,0.78,L,0.0,L,0.0,M,0.9,L,0.0,L,0.0,,L,0.0,0.0,1330742341,2.0,Y,N
9670,3,1,49237223,17,"2.7. PP, Месинг, Хром връзки",Тръба PP за т. вода PN20 ф32,,M,3.64,M,0.0,M,0.0,M,3.68,M,0.0,M,0.0,,L,0.0,0.0,1330742442,57.0,Y,N
9670,4,1,33965262,25,"2.7. PP, Месинг, Хром връзки",Тръба PP за т. вода PN20 ф32,0. СКЛАД - ОСНОВЕН,M,3.64,M,0.0,M,0.0,M,3.68,M,0.0,M,0.0,,L,0.0,0.0,1330742443,27.0,Y,N
9670,5,1,33965262,26,"2.7. PP, Месинг, Хром връзки",Тръба PP за т. вода PN20 ф32,System - 90kW Volkswagen (59),M,3.64,M,0.0,M,0.0,M,3.68,M,0.0,M,0.0,,L,0.0,0.0,1330742443,20.0,Y,N
9670,6,1,33965262,27,"2.7. PP, Месинг, Хром връзки",Тръба PP за т. вода PN20 ф32,System - 60kW Brikel (60),M,3.64,M,0.0,M,0.0,M,3.68,M,0.0,M,0.0,,L,0.0,0.0,1330742443,2.0,Y,N
9670,7,1,33965262,28,"2.7. PP, Месинг, Хром връзки",Тръба PP за т. вода PN20 ф32,System - 500kW Titan Zlatna Panega (58),M,3.64,M,0.0,M,0.0,M,3.68,M,0.0,M,0.0,,L,0.0,0.0,1330742443,8.0,Y,N
9670,8,1,37088648,1,"2.7. PP, Месинг, Хром връзки",Преход PP резба външна ф20х1/2“,,M,1.76,M,0.0,M,0.0,M,1.76,M,0.0,M,0.0,,L,0.0,0.0,1331540961,0.0,N,N
9670,9,1,37088648,2,"2.7. PP, Месинг, Хром връзки",Разглобяема свръзка месинг ф32,,M,7.7,L,0.0,L,0.0,M,8.02,L,0.0,L,0.0,,L,0.0,0.0,1331541000,28.0,Y,N
9670,10,1,49268724,1,"2.7. PP, Месинг, Хром връзки",Разглобяема свръзка месинг ф32,Склад,M,7.7,L,0.0,L,0.0,M,8.02,L,0.0,L,0.0,,L,0.0,0.0,1331541000,0.0,Y,N
9670,11,1,49268724,2,"2.7. PP, Месинг, Хром връзки",Разглобяема свръзка месинг ф32,System - 90kW Volkswagen (59),M,7.7,L,0.0,L,0.0,M,8.02,L,0.0,L,0.0,,L,0.0,0.0,1331541000,12.0,Y,N
9670,12,1,49268724,3,"2.7. PP, Месинг, Хром връзки",Разглобяема свръзка месинг ф32,0. СКЛАД - ОСНОВЕН,M,7.7,L,0.0,L,0.0,M,8.02,L,0.0,L,0.0,,L,0.0,0.0,1331541000,8.0,Y,N
9670,13,1,49268724,4,"2.7. PP, Месинг, Хром връзки",Разглобяема свръзка месинг ф32,System - 60kW Brikel (60),M,7.7,L,0.0,L,0.0,M,8.02,L,0.0,L,0.0,,L,0.0,0.0,1331541000,0.0,Y,N
9670,14,1,49268724,5,"2.7. PP, Месинг, Хром връзки",Разглобяема свръзка месинг ф32,System - 500kW Titan Zlatna Panega (58),M,7.7,L,0.0,L,0.0,M,8.02,L,0.0,L,0.0,,L,0.0,0.0,1331541000,8.0,Y,N
9670,15,1,37088648,3,"2.7. PP, Месинг, Хром връзки",Муфа PP редуцираща ф32хф20,,M,0.73,M,0.0,M,0.0,M,0.73,M,0.0,M,0.0,,L,0.0,0.0,1331541067,0.0,N,N
9670,16,1,37088648,4,"2.7. PP, Месинг, Хром връзки",Тръба PP за т. вода PN20 ф20,,M,1.35,M,0.0,M,0.0,M,1.35,M,0.0,M,0.0,,L,0.0,0.0,1331541192,0.0,N,N
9670,17,1,37088648,5,"2.7. PP, Месинг, Хром връзки",Коляно PP 90° ф20,,M,0.27,M,0.0,M,0.0,M,0.3,M,0.0,M,0.0,,L,0.0,0.0,1331541227,6.0,Y,N
9670,18,1,49268724,6,"2.7. PP, Месинг, Хром връзки",Коляно PP 90° ф20,0. СКЛАД - ОСНОВЕН,M,0.27,M,0.0,M,0.0,M,0.3,M,0.0,M,0.0,,L,0.0,0.0,1331541227,6.0,Y,N
9670,19,1,37088648,6,"2.7. PP, Месинг, Хром връзки",Кран сфер. PP ф32,,M,11.42,M,0.0,M,0.0,M,10.7,M,0.0,M,0.0,,L,0.0,0.0,1331541283,2.0,Y,N
9670,20,1,49268724,7,"2.7. PP, Месинг, Хром връзки",Кран сфер. PP ф32,0. СКЛАД - ОСНОВЕН,M,11.42,M,0.0,M,0.0,M,10.7,M,0.0,M,0.0,,L,0.0,0.0,1331541283,0.0,Y,N
9670,21,1,49268724,8,"2.7. PP, Месинг, Хром връзки",Кран сфер. PP ф32,System - 90kW Volkswagen (59),M,11.42,M,0.0,M,0.0,M,10.7,M,0.0,M,0.0,,L,0.0,0.0,1331541283,2.0,Y,N
9670,22,1,38580196,1,0. За фактури,Консумативи,0. СКЛАД - ОСНОВЕН,M,1.14,M,0.0,M,0.0,M,0.06,M,0.0,M,0.0,,L,0.0,0.0,1331541609,3.0,Y,N
9670,23,1,49268724,9,0. За фактури,Консумативи,,M,1.14,M,0.0,M,0.0,M,0.06,M,0.0,M,0.0,,L,0.0,0.0,1331541610,3.0,Y,N
9670,24,1,49268724,16,1) Грийн Иновейшън АД,Тяло на демистър,,M,15.139352602220029,L,0.0,L,0.0,M,15.14,L,0.0,L,0.0,,L,0.0,0.0,1331558609,2.0,Y,N
7856,0,1,49268724,17,1) Грийн Иновейшън АД,Тяло на демистър,Неактивен 2,M,15.139352602220029,L,0.0,L,0.0,M,15.14,L,0.0,L,0.0,,L,0.0,0.0,1331558609,0.0,Y,N
7856,1,1,48276711,1,1.3. Металхидрид,Бутилки Металхидрид - Готови,2. МЕТАЛХИДРИД,M,90.26858162519238,L,0.0,L,0.0,M,90.27,L,0.0,L,0.0,,L,0.0,0.0,1331559073,65.0,Y,N
7856,2,1,49268724,18,1.3. Металхидрид,Бутилки Металхидрид - Готови,,M,90.26858162519238,L,0.0,L,0.0,M,90.27,L,0.0,L,0.0,,L,0.0,0.0,1331559073,75.0,Y,N
7856,3,1,49268724,19,1.3. Металхидрид,Бутилки Металхидрид - Готови,Неактивен 3,M,90.26858162519238,L,0.0,L,0.0,M,90.27,L,0.0,L,0.0,,L,0.0,0.0,1331559073,0.0,Y,N
7856,4,1,49268724,20,1.3. Металхидрид,Бутилки Металхидрид - Готови,0. СКЛАД - ОСНОВЕН,M,90.26858162519238,L,0.0,L,0.0,M,90.27,L,0.0,L,0.0,,L,0.0,0.0,1331559073,0.0,Y,N
7856,5,1,49268724,21,1.3. Металхидрид,Бутилки Металхидрид - Готови,System - 10kW Italy,M,90.26858162519238,L,0.0,L,0.0,M,90.27,L,0.0,L,0.0,,L,0.0,0.0,1331559073,10.0,Y,N
