__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CHANGED,SKLAD,GRUPA,STOKA,VALUTA_KUP,VALUTA_PROD_ED,VALUTA_PROD_DR,CENA_KUP,CENA_PROD_ED1,CENA_PROD_DR1,KOLICH,KOLICH2,MIN_KOLICH,MAX_KOLICH,STOCK_POSITION,PROPS,NOTE,KOLICH_LOCKED,KOLICH_LOCKED2,DATA_CHANGED,KOLICH_CHANGED,IS_BLOCKED,IS_RESTRICT,S_DOSTAW
5327,13,1,1319852413,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Връзка права 1510 8/6“х1/4“,M,L,L,0.0,0.0,0.0,112.0,0.0,1.0,2.0,,|1—права връзка|2—8/6х1/4|5—склад|,,0.0,0.0,2026-02-19 12:34:45.756,2026-01-28 13:05:53.824,N,0,
5327,17,1,1319852417,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Връзка права 1511 8/6“х1/4“,M,L,L,0.5112918811962185,0.0,0.0,29.0,0.0,1.0,2.0,,|1—права връзка|2—8/6х1/4|5—склад|,,0.0,0.0,2026-02-19 12:34:48.991,2026-01-28 13:06:00.667,N,0,
5327,18,1,1319852422,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Връзка права 1511 8/6“х1/8“,M,L,L,0.5112918811962185,0.0,0.0,8.0,0.0,1.0,2.0,,|1—права връзка|2—8/6х1/8|5—склад|,,0.0,0.0,2026-02-19 12:34:52.834,2026-01-28 13:06:06.682,N,0,
5327,19,1,1320962459,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Табло Металхидрид,M,L,L,6138.682809855662,0.0,0.0,0.0,0.0,1.0,1.0,,,За Златна Панега,0.0,0.0,2026-03-02 14:59:24.676,2026-03-02 14:45:30.000,N,0,
5327,20,1,1320962459,Склад,Релета,Реле мини тип PT 14 пина 4CO 230AC 6A,M,L,L,4.749901576312869,0.0,0.0,0.0,0.0,1.0,2.0,,|1—реле с цокъл|2—6A/220V|5—склад|,"Реле с 14 пина, 6А",0.0,0.0,2026-03-02 14:59:24.692,2026-01-28 10:12:15.870,N,0,
5327,23,1,1330352212,0. СКЛАД - ОСНОВЕН,2.5.4. Вентили,Магнетвентил GENEBRE 1/4“,M,L,L,60.36,0.0,0.0,8.0,0.0,1.0,2.0,,|1—сферичен кран мини|2—1/4`|5—склад|,,0.0,0.0,2026-06-04 12:31:51.572,2026-06-04 12:18:33.362,N,0,
5327,26,1,1319853246,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Тройник 8мм,M,L,L,0.0,0.0,0.0,4.0,0.0,1.0,2.0,,|1—тройник|2—8 мм.|5—склад|,,0.0,0.0,2026-02-19 12:46:44.593,2026-01-28 13:06:19.728,N,0,
5327,29,1,1318449312,0. СКЛАД - ОСНОВЕН,Други (Електроника),"Щекер със светлодиод 124-703 230 V, AC/DC",M,L,L,0.0,0.0,0.0,2.0,0.0,1.0,2.0,,"|1—щекер със светлодиод|2—230 V, AC/DC|5—склад|",,0.0,0.0,2026-02-05 11:50:05.547,2026-01-28 13:06:27.384,N,0,
5327,32,1,1318449366,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Връзка ъглова 1500  8/6“х1/4“,M,L,L,1.5338756435886554,0.0,0.0,113.0,0.0,1.0,2.0,,|1—ъглова връзка|2—8/6х1/4|5—склад|,,0.0,0.0,2026-02-05 11:50:52.696,2026-01-28 13:06:36.274,N,0,
5327,34,1,1317033610,Склад,0. Разни,Компютър,M,L,L,102.258,0.0,0.0,-1.0,0.0,1.0,2.0,,,Компютър,0.0,0.0,2026-01-28 09:54:58.301,2026-01-28 09:54:58.301,N,0,
5327,38,1,1317033863,Склад,0. Разни,Захранване 24V,M,L,L,62.88867,0.0,0.0,-1.0,0.0,1.0,2.0,,,Захранване 24V,0.0,0.0,2026-01-28 09:52:39.005,2026-01-28 09:52:39.005,N,0,
5328,0,1,1321956528,Склад,Други (Електроника),Управление за сензор за газ GA-220,M,L,L,138.2,0.0,0.0,0.0,0.0,3.0,3.0,,,Станция за сензор за газ GA-220,0.0,0.0,2026-03-12 13:34:00.281,2026-01-16 15:10:12.474,N,0,
5328,2,1,1317035205,Склад,"Прекъсвачи, Предпазители",Прекъсвач мин. AMPARO 6kA C 10A 1P,M,L,L,1.77663,0.0,0.0,-1.0,0.0,1.0,2.0,,,Миниатюрен прекъсвач AMPARO 6kA C10/1,0.0,0.0,2026-01-28 09:58:43.295,2026-01-28 09:58:43.295,N,0,
5328,4,1,1317036373,Склад,Шини (Електроника),Шина 0,M,L,L,6.135479999999999,0.0,0.0,-1.0,0.0,1.0,2.0,,,Шина 0,0.0,0.0,2026-01-28 10:13:43.677,2026-01-28 10:13:43.677,N,0,
5328,6,1,1335154748,Склад,Шини (Електроника),"Шина нулева/земя месинг. 166 изх., 1m, 10mm, 40А",M,L,L,15.06,0.0,0.0,-1.0,0.0,1.0,2.0,,,Шина земя,0.0,0.0,2026-07-22 13:08:22.740,2026-01-28 10:13:47.176,N,0,
5328,7,1,1322738041,System - 90kW Volkswagen (59),Апогей,Топлообменник XT,M,L,L,780.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,0.0,0.0,2026-03-20 09:07:48.118,2026-03-05 10:45:38.180,N,0,
5328,10,1,1320962459,Склад,Клеми,"Разделител, тип DP-PTRV 4",M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,,"Разделител, тип DP-PTRV 4",0.0,0.0,2026-03-02 14:59:24.739,2026-01-28 10:11:43.658,N,0,
5328,12,1,1317037608,Склад,Платки - Green Innovation,Потенциометър,M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,,Потенциометър,0.0,0.0,2026-01-28 09:59:34.182,2026-01-28 09:59:34.182,N,0,
5328,16,1,1320962459,Склад,Платки - Green Innovation,Платка - PLC,M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,,Платка - PLC,0.0,0.0,2026-03-02 14:59:24.755,2026-01-28 09:59:12.418,N,0,
5328,18,1,1320962459,Склад,Платки - Green Innovation,Платка - задвижки,M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,,Платка - задвижки,0.0,0.0,2026-03-02 14:59:24.770,2026-01-28 09:59:21.980,N,0,
5328,20,1,1320962459,Склад,Платки - Green Innovation,Платка - силова 2,M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,,Платка - силова 2,0.0,0.0,2026-03-02 14:59:24.801,2026-01-28 09:59:31.166,N,0,
5328,22,1,1320962459,Склад,Платки - Green Innovation,Платка - индикатор ресет,M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,,Платка - индикатор ресет,0.0,0.0,2026-03-02 14:59:24.817,2026-01-28 09:59:27.979,N,0,
5328,24,1,1320962459,Склад,Платки - Green Innovation,Платка - аналогови входове 4-20mA,M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,,Платка - аналогови входове 4-20mA,0.0,0.0,2026-03-02 14:59:24.848,2026-01-28 09:59:15.668,N,0,
5328,26,1,1320962459,Склад,Платки - Green Innovation,Платка - изходи 4-20mA,M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,,Платка - изходи 4-20mA,0.0,0.0,2026-03-02 14:59:24.864,2026-01-28 09:59:25.136,N,0,
5328,28,1,1320962459,Склад,Платки - Green Innovation,Платка - галванично разделени цифрови входове,M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,,Платка - галванично разделени цифрови входове,0.0,0.0,2026-03-02 14:59:24.880,2026-01-28 09:59:18.902,N,0,
5328,30,1,1320962459,Склад,Платки - Green Innovation,Визуализация 3 реда,M,L,L,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,,,Визуализация 3 реда,0.0,0.0,2026-03-02 14:59:24.911,2026-01-28 09:51:43.340,N,0,
5328,36,1,1317452895,Склад,"Кабелни накрайници, обувки","Кабелен накрайник 8mm сив 2x0,75mm",M,L,L,0.0176,0.0,0.0,0.0,0.0,1.0,2.0,,,"Кабелен накрайник 8mm сив 2x0,75mm",0.0,0.0,2026-01-28 12:51:44.342,2026-01-28 12:51:44.342,N,0,
5328,38,1,1322551062,Склад,"Кабелни накрайници, обувки","Кабелен накрайник 8mm сив 0,75mm",M,L,L,0.01,0.0,0.0,0.0,0.0,1.0,2.0,,,Тази не се използва,0.0,0.0,2026-03-18 12:15:18.174,2025-08-13 14:44:12.000,N,0,
5329,0,1,1317051059,Склад,Кабели - Мрежови,Кабел S/FTP,M,L,L,79.096563,0.0,0.0,0.0,0.0,1.0,2.0,,,Кабел S/FTP,0.0,0.0,2026-01-22 12:15:15.440,2025-08-13 14:44:12.000,N,0,
5329,1,1,1322342586,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,"Връзка ъглова 1500 15/12,5“х1/2“",M,L,L,2.04,0.0,0.0,27.0,0.0,1.0,2.0,,"|1—ъглова връзка|2—15/12,5х1/2|5—склад|",,0.0,0.0,2026-03-16 10:13:13.915,2026-01-28 13:07:04.434,N,0,
5329,2,1,1319563425,0. СКЛАД - ОСНОВЕН,М10,Шайба пружинна vZn М10,M,L,L,0.01,0.0,0.0,859.0,0.0,100.0,100.0,А15/3,,,0.0,0.0,2026-08-03 07:54:56.671,2026-08-03 07:54:56.671,N,0,
5329,4,1,1317051410,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm жълто-зелен",M,L,L,14.661548,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,75mm жълто-зелен",0.0,0.0,2026-01-22 12:20:18.900,2025-08-13 14:44:12.000,N,0,
5329,6,1,1317051443,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm червен",M,L,L,0.14443899999999998,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,75mm червен",0.0,0.0,2026-01-22 12:30:36.216,2026-01-22 12:30:36.216,N,0,
5329,7,1,1319636608,Склад,Клеми,Клемни марк.хор. DY5 1-50 (50 символа),M,L,L,1.12,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,0.0,2026-02-17 08:47:10.054,2026-01-28 09:54:09.979,N,0,
5329,8,1,1317051431,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm син",M,L,L,0.14443899999999998,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,75mm син",0.0,0.0,2026-01-22 12:30:29.451,2026-01-22 12:30:29.451,N,0,
5329,9,1,1322057692,0. СКЛАД - ОСНОВЕН,М12,Шайба пружинна vZn М12,M,L,L,0.01,0.0,0.0,218.0,0.0,100.0,100.0,А15/4,,,0.0,0.0,2026-07-24 08:08:58.793,2026-07-24 08:08:58.793,N,0,
5329,11,1,1317845206,0. СКЛАД - ОСНОВЕН,Газ анализ - Крепежи,"Винт с вътршен шестостен, А2, М4х10",M,L,L,0.04,0.0,0.0,20.0,0.0,20.0,20.0,,,Табло Ясен,0.0,0.0,2026-01-30 10:54:05.947,2026-01-30 10:54:05.947,N,0,
5329,13,1,1317845221,0. СКЛАД - ОСНОВЕН,Газ анализ - Крепежи,"Винт с вътршен шестостен, А2, М4х5",M,L,L,0.07,0.0,0.0,20.0,0.0,20.0,20.0,,,Табло Ясен,0.0,0.0,2026-01-30 10:54:12.447,2026-01-30 10:54:12.447,N,0,
5329,15,1,1317845241,0. СКЛАД - ОСНОВЕН,Газ анализ - Крепежи,"Винт с вътршен шестостен, А2, М5х20",M,L,L,0.07,0.0,0.0,20.0,0.0,20.0,20.0,,,Табло Ясен,0.0,0.0,2026-01-30 10:54:18.540,2026-01-30 10:54:18.540,N,0,
5329,24,1,1317050929,Склад,Кабели - Сензори,Кабел сигнален (за датчик за налягане),M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,Кабел сигнален (за датчик за налягане),0.0,0.0,2026-01-22 12:13:23.392,2025-08-13 14:44:12.000,N,0,
5329,26,1,1317050938,Склад,7. Кабели,Кабел 2х1,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,Кабел сигнален 2х1,0.0,0.0,2026-01-22 12:13:30.860,2025-08-13 14:44:12.000,N,0,
5329,28,1,1317050895,Склад,7. Кабели,Кабел 3х1,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,Кабел 3х1,0.0,0.0,2026-01-22 12:12:54.175,2025-08-13 14:44:12.000,N,0,
5329,30,1,1330234349,Склад,7. Кабели,Кабел ШВПС 5х1 бял,M,L,L,1.13,0.0,0.0,0.0,0.0,1.0,2.0,,,Кабел ШВПС 5х1 бял,0.0,0.0,2026-06-03 08:14:38.208,2025-08-13 14:44:12.000,N,0,
5329,32,1,1317050916,Склад,Ивда Гео,"Кабел ШВПС 5х1,5,, бял",M,L,L,1.65658,0.0,0.0,0.0,0.0,1.0,2.0,,,"Кабел ШВПС 5х1,5 бял",0.0,0.0,2026-01-22 12:13:12.408,2025-08-13 14:44:12.000,N,0,
5329,34,1,1317051017,Склад,7. Кабели,"Кабел 5х2,5",M,L,L,3.57903,0.0,0.0,0.0,0.0,1.0,2.0,,,"Кабел 5х2,5",0.0,0.0,2026-01-22 12:14:38.372,2025-08-13 14:44:12.000,N,0,
5329,36,1,1317050924,Склад,7. Кабели,Кабел ШВПС 5х6 бял,M,L,L,5.936077,0.0,0.0,0.0,0.0,1.0,2.0,,,Кабел ШВПС 5х6 бял,0.0,0.0,2026-01-22 12:13:19.548,2025-08-13 14:44:12.000,N,0,
5330,0,1,1317050996,Склад,7. Кабели,"Кабел 8х0,22",M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,"Кабел 8х0,22",0.0,0.0,2026-01-22 12:14:20.745,2025-08-13 14:44:12.000,N,0,
5330,2,1,1335159883,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,5mm бял",M,L,L,0.1185,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,5mm бял",0.0,0.0,2026-07-22 14:22:20.125,2025-08-13 14:44:12.000,N,0,
5330,4,1,1317051369,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,5mm син",M,L,L,11.111763,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,5mm син",0.0,0.0,2026-01-22 12:19:42.996,2025-08-13 14:44:12.000,N,0,
5330,6,1,1335159884,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,5mm червен",M,L,L,0.1185,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,5mm червен",0.0,0.0,2026-07-22 14:22:20.875,2025-08-13 14:44:12.000,N,0,
5330,8,1,1317051362,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,5mm кафяв",M,L,L,11.111763,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,5mm кафяв",0.0,0.0,2026-01-22 12:19:37.387,2025-08-13 14:44:12.000,N,0,
5330,10,1,1335159884,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,5mm жълт",M,L,L,0.1185,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,5mm жълт",0.0,0.0,2026-07-22 14:22:20.422,2025-08-13 14:44:12.000,N,0,
5330,12,1,1335159884,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,5mm зелен",M,L,L,0.1185,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,5mm зелен",0.0,0.0,2026-07-22 14:22:20.563,2025-08-13 14:44:12.000,N,0,
5330,14,1,1335159884,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,5mm виолетов",M,L,L,0.1146,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,5mm виолетов",0.0,0.0,2026-07-22 14:22:20.297,2026-01-22 12:30:16.889,N,0,
5330,16,1,1317051394,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm бял",M,L,L,14.661548,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,75mm бял",0.0,0.0,2026-01-22 12:20:05.088,2025-08-13 14:44:12.000,N,0,
5330,18,1,1317051453,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm черен",M,L,L,0.14443899999999998,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,75mm черен",0.0,0.0,2026-01-22 12:30:43.544,2026-01-22 12:30:43.544,N,0,
5330,20,1,1335159884,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm кафяв",M,L,L,0.1546,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,75mm кафяв",0.0,0.0,2026-07-22 14:22:21.000,2025-08-13 14:44:12.000,N,0,
5330,21,1,1317643146,System - 90kW Volkswagen (59),"Прекъсвачи, Предпазители",Прекъсвач (С10/3),M,L,L,8.69193,0.0,0.0,1.0,0.0,1.0,2.0,,|1—прекъсвач|5—склад|,,0.0,0.0,2026-03-04 07:52:00.942,2026-03-04 07:52:00.942,N,0,
5330,22,1,1317051400,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm жълт",M,L,L,14.661548,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,75mm жълт",0.0,0.0,2026-01-22 12:20:10.369,2025-08-13 14:44:12.000,N,0,
5330,23,1,1320962459,System - 90kW Volkswagen (59),Колена на резба,Коляно 90° 304L резба М/Ж 1 1/2“,M,L,L,0.5112918811962185,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,2026-03-02 14:59:24.958,2026-02-11 07:53:17.986,N,0,
5330,24,1,1317051415,Склад,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm зелен",M,L,L,14.661548,0.0,0.0,0.0,0.0,1.0,2.0,,,"Проводник 500V 0,75mm зелен",0.0,0.0,2026-01-22 12:20:23.322,2025-08-13 14:44:12.000,N,0,
5330,26,1,1317051094,Склад,Шрак техник ЕООД,Кабел за температурен сензор,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,Кабел за температурен сензор,0.0,0.0,2026-01-22 12:15:45.566,2025-08-13 14:44:12.000,N,0,
5330,27,1,1317845253,0. СКЛАД - ОСНОВЕН,Газ анализ - Крепежи,"Винт с вътршен шестостен, А2, М6х30",M,L,L,0.11,0.0,0.0,50.0,0.0,20.0,20.0,,,Табло Ясен,0.0,0.0,2026-03-27 16:27:58.353,2026-03-27 16:27:58.353,N,0,
5330,28,1,1317051169,Склад,Гофри,Гофре армирано ф19,M,L,L,0.19429,0.0,0.0,0.0,0.0,1.0,2.0,,,Гофрирана тръба за ел. проводник Ф19,0.0,0.0,2026-01-22 12:16:50.727,2025-08-13 14:44:12.000,N,0,
5330,30,1,1317051229,Склад,Гофри,Гофре (тръба инсталационна гъвкава) 320N M25,M,L,L,32.055838,0.0,0.0,0.0,0.0,1.0,2.0,,,Тръба инсталационна гъвкава M25 320N 50m,0.0,0.0,2026-01-22 12:17:42.494,2025-08-13 14:44:12.000,N,0,
5330,34,1,1335634678,Склад,"Кабелни накрайници, обувки","Кабелен накрайник 8mm бял 0,5mm",M,L,L,0.0087,0.0,0.0,0.0,0.0,1.0,2.0,,,"Кабелен накрайник 8mm бял 0,5mm",0.0,0.0,2026-07-27 08:19:22.819,2025-08-13 14:44:12.000,N,0,
5331,0,1,1317051744,Склад,"Кабелни накрайници, обувки","Кабелен накрайник 8mm червен 1,0mm",M,L,L,0.9874029999999999,0.0,0.0,0.0,0.0,1.0,2.0,,,"Кабелен накрайник 8mm червен 1,0mm",0.0,0.0,2026-01-22 12:25:07.650,2025-08-13 14:44:12.000,N,0,
5331,1,1,1317462478,System - 90kW Volkswagen (59),Колена на резба,Коляно 90° 316L резба вътрешна 1“,M,L,L,2.991047,0.0,0.0,1.0,0.0,1.0,2.0,,|1—коляно 90гр. вътр. резба|2—1`|5—склад|,,0.0,0.0,2026-01-26 14:59:41.440,2026-01-22 14:20:42.509,N,0,
5331,2,1,1317051775,Склад,"Кабелни накрайници, обувки","Кабелен накрайник 8mm черен 1,5mm",M,L,L,0.9665429999999999,0.0,0.0,0.0,0.0,1.0,2.0,,,"Кабелен накрайник 8mm черен 1,5mm",0.0,0.0,2026-01-22 12:25:34.883,2025-08-13 14:44:12.000,N,0,
5331,3,1,1318964042,System - 90kW Volkswagen (59),Нипели на резба,Нипел шест. 304L резба 150LBS 1“,M,L,L,1.46,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,2026-02-10 15:22:13.137,2026-01-27 07:39:00.305,N,0,
5331,4,1,1324755031,Склад,"Кабелни накрайници, обувки","Кабелен накрайник 8mm син 2,5mm",M,L,L,0.01,0.0,0.0,0.0,0.0,1.0,2.0,,,"Кабелен накрайник 8mm син 2,5mm",0.0,0.0,2026-04-09 13:12:26.691,2025-08-13 14:44:12.000,N,0,
5331,6,1,1335159883,Склад,"Кабелни накрайници, обувки",Кабелен накрайник 6мм жълт 12мм,M,L,L,0.0292,0.0,0.0,0.0,0.0,1.0,2.0,,,Кабелен накрайник 12mm жълт 6mm,0.0,0.0,2026-07-22 14:22:19.954,2025-08-13 14:44:12.000,N,0,
5331,8,1,1320962459,Склад,Деатрейд,"Уплътнение от Virgin (твърд) ПТФЕф400хф325х0,5",M,L,L,12.271005148709243,0.0,0.0,0.0,0.0,1.0,2.0,,,"Уплътнение от Virgin (твърд) ПТФЕф400хф325х0,5",0.0,0.0,2026-03-02 14:59:24.989,2025-08-13 14:44:12.000,N,0,
5331,10,1,1320962459,Склад,Деатрейд,"Уплътнение от експандиран тефлон ф400хф425х0,5",M,L,L,10.737129505120588,0.0,0.0,0.0,0.0,1.0,2.0,,,"Уплътнение от експандиран тефлон ф400хф425х0,5",0.0,0.0,2026-03-02 14:59:25.020,2025-08-13 14:44:12.000,N,0,
5331,12,1,1320962459,Склад,AGFA,Мембрани 1000х1000.,M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,Мембрани 1000х1000,0.0,0.0,2026-03-02 14:59:25.036,2025-08-13 14:44:12.000,N,0,
5331,13,1,1317636691,Склад,Сензори,Дебитомер Н2,M,L,L,1735.0,0.0,0.0,0.0,0.0,1.0,2.0,,,Заедно с управление и захр. кабел 3м.,0.0,0.0,2026-01-28 08:48:21.776,2026-01-28 08:44:03.788,N,0,
5331,16,1,1320956528,Склад,1.1.1. Части (Електролизьор),Плетена мрежа  INOX AISI 316L H 1000мм,M,L,L,5.96,0.0,0.0,0.0,0.0,1.0,2.0,,,Плетена мрежа INOX AISI 316L H 1000 mm,0.0,0.0,2026-03-02 13:34:01.037,2026-01-28 07:59:58.548,N,0,
5331,18,1,1320962459,Склад,2. Корпуси,Тава фиксирана перфорирана 19`` 80kg 1U D=650mm,M,L,L,29.920800887602706,0.0,0.0,0.0,0.0,1.0,2.0,,,Фиксирана тава перфорирана 19`` 80kg 1U D=650mm,0.0,0.0,2026-03-02 14:59:25.067,2025-08-13 14:44:12.000,N,0,
5331,20,1,1320962460,Склад,2. Корпуси,ABS кутия с непрозрачен капак 187x122x90mm,M,L,L,10.23913121283547,0.0,0.0,0.0,0.0,1.0,2.0,,,ABS кутия с непрозрачен капак 187x122x90mm,0.0,0.0,2026-03-02 14:59:25.083,2025-08-13 14:44:12.000,N,0,
5331,22,1,1320962460,Склад,Шрак техник ЕООД,Кабелен канал  40x40mm,M,L,L,5.5577427486028945,0.0,0.0,0.0,0.0,1.0,2.0,,,Кабелен канал 40x40mm,0.0,0.0,2026-03-02 14:59:25.098,2026-01-28 09:53:03.259,N,0,
5331,24,1,1320962460,Склад,2. Корпуси,"Шкаф комуникационен стоящ S-RACK, W800 H2010 D10",M,L,L,620.2481810791326,0.0,0.0,0.0,0.0,1.0,2.0,,,"Комуникационен шкаф стоящ S-RACK, W800 H2010 D1000 19`` 42U``",0.0,0.0,2026-03-02 14:59:25.130,2025-08-13 14:44:12.000,N,0,
5331,26,1,1320962460,Склад,2. Корпуси,Табло за вграждане 4М 1 ред,M,L,L,7.697601529785308,0.0,0.0,0.0,0.0,1.0,2.0,,,Табло за вграждане 4М 1 ред,0.0,0.0,2026-03-02 14:59:25.145,2025-08-13 14:44:12.000,N,0,
5331,28,1,1320962460,Склад,9. Други,Решетка за вентилатор PAN 400 (?),M,L,L,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,Решетка PAN 400 (?),0.0,0.0,2026-03-02 14:59:25.176,2025-08-13 14:44:12.000,N,0,
5331,30,1,1320962460,Склад,3. Консумативи,Калиева основа Labimex *Средно аритметично 25кг.,M,L,L,345.6588762827035,0.0,0.0,0.0,0.0,1.0,2.0,,,Калиева основа Labimex *Средно аритметично 25кг.,0.0,0.0,2026-03-02 14:59:25.192,2025-08-13 14:44:12.000,N,0,
